PLAYER_ID,PLAYER_NAME,SEASON,RS_PRESSURE_APPETITE,RS_PRESSURE_RESILIENCE,RS_PRESSURE_RESILIENCE_BROAD,RS_TOTAL_VOLUME,RS_GP,RS_OPEN_SHOT_FREQUENCY,PO_PRESSURE_APPETITE,PO_PRESSURE_RESILIENCE,PO_PRESSURE_RESILIENCE_BROAD,PO_TOTAL_VOLUME,PO_GP,PO_OPEN_SHOT_FREQUENCY,PRESSURE_APPETITE_DELTA,PRESSURE_RESILIENCE_DELTA,RS_LATE_CLOCK_PRESSURE_APPETITE,RS_EARLY_CLOCK_PRESSURE_APPETITE,RS_LATE_CLOCK_PRESSURE_RESILIENCE,RS_EARLY_CLOCK_PRESSURE_RESILIENCE,PO_LATE_CLOCK_PRESSURE_APPETITE,PO_EARLY_CLOCK_PRESSURE_APPETITE,PO_LATE_CLOCK_PRESSURE_RESILIENCE,PO_EARLY_CLOCK_PRESSURE_RESILIENCE,LATE_CLOCK_PRESSURE_APPETITE_DELTA,EARLY_CLOCK_PRESSURE_APPETITE_DELTA,LATE_CLOCK_PRESSURE_RESILIENCE_DELTA,EARLY_CLOCK_PRESSURE_RESILIENCE_DELTA
2736,Luol Deng,2018-19,0.4748603351955308,0.389,0.6698705882352942,118.13999999999999,22,0.23649906890130357,,,,,,,,,0.37,0.63,0.6232972972972974,0.7857142857142857,,,,,,,,
2738,Andre Iguodala,2018-19,0.32432432432432434,0.75,0.5966666666666667,301.91999999999996,68,0.38513513513513514,0.4215189873417721,0.385,0.5998468468468469,165.9,21.0,0.41012658227848103,0.09719466301744778,-0.365,0.05769230769230769,0.9423076923076923,,0.7279183673469388,0.49999999999999994,0.5,0.5582558139534883,0.6642325581395347,0.44230769230769224,-0.4423076923076923,,-0.06368580920740408
2747,JR Smith,2018-19,0.29108635097493035,0.0,0.47887081339712917,78.97999999999999,11,0.12674094707520892,,,,,,,,,0.5714285714285714,0.4285714285714286,,,,,,,,,,
2772,Trevor Ariza,2018-19,0.3973758200562324,0.324,0.4458396226415094,725.5600000000002,68,0.27741330834114336,,,,,,,,,0.22772277227722773,0.7722772277227723,0.5080434782608695,0.5098717948717948,,,,,,,,
101106,Andrew Bogut,2018-19,0.7326007326007326,0.429,0.40928000000000003,30.03,11,0.03296703296703297,0.8666666666666667,0.5,0.655810650887574,37.05,19.0,0.025641025641025644,0.13406593406593414,0.07100000000000001,0.5,0.5,,,0.3720930232558139,0.627906976744186,,0.7962962962962963,-0.1279069767441861,0.12790697674418605,,
101107,Marvin Williams,2018-19,0.34637514384349827,0.391,0.4579767441860465,651.75,75,0.3762945914844649,,,,,,,,,0.6491228070175438,0.3508771929824561,0.5532972972972973,0.5375,,,,,,,,
101108,Chris Paul,2018-19,0.32093775262732416,0.352,0.4198841309823678,717.4599999999999,58,0.17704122877930478,0.35167286245353163,0.455,0.4234566596194502,147.95,11.0,0.1687732342007435,0.030735109826207474,0.10300000000000004,0.7232142857142857,0.2767857142857143,0.4155925925925926,0.8616774193548388,0.5,0.5,0.5,0.5,-0.2232142857142857,0.2232142857142857,0.08440740740740738,-0.36167741935483877
101112,Channing Frye,2018-19,0.23291925465838512,0.333,0.333,115.91999999999999,36,0.3975155279503106,,,,,,,,,0.7857142857142857,0.21428571428571425,,,,,,,,,,
101123,Gerald Green,2018-19,0.31939163498098855,0.619,0.5490912698412699,575.97,73,0.33460076045627374,0.47527472527472525,0.5,0.20971098265895954,40.04,11.0,0.2747252747252747,0.1558830902937367,-0.119,0.5416666666666667,0.45833333333333337,0.737,0.5303636363636364,0.0,1.0,,,-0.5416666666666667,0.5416666666666666,,
101133,Ian Mahinmi,2018-19,0.7830188679245284,0.458,0.4876867469879518,104.94000000000001,33,0.1509433962264151,,,,,,,,,0.823529411764706,0.1764705882352941,0.3574285714285715,,,,,,,,,
101139,CJ Miles,2018-19,0.41226575809199323,0.461,0.3788099173553719,311.10999999999996,53,0.28620102214650767,,,,,,,,,0.32692307692307687,0.673076923076923,0.3873529411764707,0.4698857142857143,,,,,,,,
101141,Ersan Ilyasova,2018-19,0.4736842105263158,0.343,0.4665851851851852,381.90000000000003,67,0.24035087719298245,0.4565619223659889,0.533,0.5133603238866398,81.14999999999999,15.0,0.2717190388170056,-0.017122288160326904,0.19,0.5365853658536585,0.46341463414634143,0.19999999999999998,0.846,0.5185185185185185,0.48148148148148145,,,-0.01806684733513997,0.018066847335140024,,
101150,Lou Williams,2018-19,0.4963744232036915,0.378,0.46322709163346615,1137.75,75,0.12854317732366513,0.5576701268742791,0.381,0.413540847983454,104.03999999999999,6.0,0.05767012687427912,0.061295703670587565,0.0030000000000000027,0.21818181818181814,0.7818181818181817,0.6664583333333333,0.500186046511628,0.15437788018433182,0.8456221198156683,,0.54583378746594,-0.06380393799748632,0.06380393799748652,,0.04564774095431201
101162,Marcin Gortat,2018-19,0.6994949494949495,0.359,0.5228844765342959,186.12,47,0.04797979797979798,,,,,,,,,0.4473684210526315,0.5526315789473684,1.0,0.6034761904761905,,,,,,,,
101181,Jose Calderon,2018-19,0.3061224489795918,0.375,0.4324266666666667,120.05000000000001,49,0.3183673469387755,,,,,,,,,0.6,0.39999999999999997,,,,,,,,,,
200746,LaMarcus Aldridge,2018-19,0.6206261510128913,0.441,0.5336973293768547,1319.49,81,0.1350521792510743,0.5864661654135339,0.267,0.45082642998027617,121.03,7.0,0.1324465008675535,-0.0341599855993574,-0.174,0.7142857142857143,0.28571428571428575,0.44460000000000005,0.8182,0.5443037974683544,0.45569620253164556,0.5,0.5997361111111111,-0.16998191681735986,0.1699819168173598,0.05539999999999995,-0.2184638888888889
200752,Rudy Gay,2018-19,0.5383903792784459,0.492,0.51393470790378,745.89,69,0.17853839037927843,0.48599999999999993,0.286,0.35271604938271606,70.0,7.0,0.24300000000000002,-0.052390379278445975,-0.20600000000000002,0.6607142857142857,0.33928571428571425,0.5786216216216217,0.650078947368421,0.6705882352941176,0.3294117647058824,,,0.009873949579831898,-0.009873949579831842,,
200755,JJ Redick,2018-19,0.33530717986676534,0.455,0.5136865342163355,1013.2500000000001,75,0.27609178386380456,0.3707647628267183,0.75,0.42375979112271545,123.96000000000001,12.0,0.26621490803484993,0.03545758295995294,0.295,0.39999999999999997,0.6,0.36416666666666664,0.5523333333333332,0.3134328358208955,0.6865671641791045,0.7,0.5918478260869565,-0.08656716417910448,0.08656716417910448,0.3358333333333333,0.03951449275362329
200765,Rajon Rondo,2018-19,0.47497337593184236,0.326,0.38573542600896865,431.94000000000005,46,0.2981895633652822,,,,,,,,,0.2710280373831776,0.7289719626168224,0.38379310344827583,0.38934615384615384,,,,,,,,
200768,Kyle Lowry,2018-19,0.3210202286719437,0.488,0.4469041095890411,739.0500000000001,65,0.31134564643799467,0.34167385677308026,0.458,0.5207878787878788,278.15999999999997,24.0,0.32355478861087145,0.02065362810113658,-0.02999999999999997,0.3333333333333333,0.6666666666666667,0.38477500000000003,0.5289750000000001,0.34862385321100925,0.6513761467889909,0.3835526315789473,0.5887323943661972,0.015290519877675934,-0.015290519877675823,-0.001222368421052722,0.05975739436619709
200782,P.J. Tucker,2018-19,0.2307692307692308,0.364,0.41349659863945576,522.34,82,0.6012558869701727,0.23875,0.375,0.4287486910994765,88.0,11.0,0.59125,0.00798076923076918,0.01100000000000001,0.5384615384615385,0.46153846153846156,0.4170000000000001,0.6942499999999999,1.0,0.0,0.6666666666666666,,0.46153846153846145,-0.46153846153846156,0.24966666666666654,
200794,Paul Millsap,2018-19,0.5646687697160884,0.42,0.518731843575419,665.6999999999999,70,0.20084121976866456,0.5860838537020517,0.394,0.49973059360730593,156.94,14.0,0.19090098126672614,0.021415083985963368,-0.025999999999999968,0.5,0.5,0.571,0.5146000000000001,0.38000000000000006,0.62,0.37631578947368416,0.5385376344086023,-0.11999999999999994,0.12,-0.1946842105263158,0.023937634408602193
200826,J.J. Barea,2018-19,0.4442250740375123,0.382,0.4798711111111111,384.94000000000005,38,0.18657453109575517,,,,,,,,,0.5,0.5,0.4297297297297297,0.679,,,,,,,,
201142,Kevin Durant,2018-19,0.5510783200908058,0.5,0.5307466529351185,1374.3600000000001,78,0.08796821793416572,0.6007905138339921,0.518,0.5923717105263158,242.88000000000002,12.0,0.06571146245059288,0.04971219374318625,0.018000000000000016,0.29032258064516125,0.7096774193548387,0.51825,0.6207499999999999,0.5503875968992248,0.44961240310077516,0.26408450704225356,0.6788793103448276,0.26006501625406353,-0.2600650162540636,-0.25416549295774643,0.05812931034482771
201143,Al Horford,2018-19,0.4092191909689558,0.514,0.6145908045977012,722.8399999999999,68,0.38852304797742243,0.281505728314239,0.4,0.41964244186046507,109.98,9.0,0.46399345335515546,-0.12771346265471684,-0.11399999999999999,0.5874999999999999,0.4125,0.5619361702127659,0.7385454545454545,0.5,0.5,,,-0.08749999999999991,0.08750000000000002,,
201144,Mike Conley,2018-19,0.4534665833853842,0.426,0.4643471074380165,1120.6999999999998,70,0.2286071205496565,,,,,,,,,0.49404761904761907,0.5059523809523809,0.3184698795180723,0.5503176470588236,,,,,,,,
201145,Jeff Green,2018-19,0.4225195094760313,0.5,0.571311345646438,681.7199999999999,76,0.3076923076923077,,,,,,,,,0.38,0.62,0.536578947368421,0.7659032258064516,,,,,,,,
201147,Corey Brewer,2018-19,0.4873737373737374,0.4,0.4333678756476684,122.76,31,0.2601010101010101,,,,,,,,,0.13333333333333333,0.8666666666666667,,0.5833333333333334,,,,,,,,
201149,Joakim Noah,2018-19,0.8323471400394477,0.543,0.4970758293838862,212.94,42,0.08875739644970414,,,,,,,,,0.7307692307692308,0.2692307692307692,0.45863157894736833,0.556,,,,,,,,
201152,Thaddeus Young,2018-19,0.6946050096339114,0.514,0.5446352288488212,840.78,81,0.16859344894026976,0.6904761904761905,0.273,0.48279310344827586,42.0,4.0,0.19047619047619047,-0.004128819157720898,-0.241,0.5197368421052632,0.4802631578947369,0.6094556962025316,0.6618630136986301,0.5,0.5,,,-0.019736842105263164,0.019736842105263108,,
201156,Nick Young,2018-19,0.3333333333333333,0.0,0.0,9.0,4,0.3333333333333333,,,,,,,,,1.0,0.0,,,,,,,,,,
201158,Marco Belinelli,2018-19,0.3447880870561283,0.482,0.5023255813953489,689.6700000000001,79,0.30011454753722794,0.3154981549815498,0.0,0.4177485380116959,37.94,7.0,0.2896678966789668,-0.029289932074578473,-0.482,0.33962264150943394,0.660377358490566,0.607,0.744,0.4027777777777778,0.5972222222222222,,,0.06315513626834385,-0.06315513626834379,,
201160,Jason Smith,2018-19,0.30508474576271183,0.5,0.3337777777777778,59.0,20,0.423728813559322,,,,,,,,,0.5,0.5,,,,,,,,,,
201188,Marc Gasol,2018-19,0.3950953678474115,0.493,0.4882000000000001,869.7899999999998,79,0.39782016348773847,0.28418230563002683,0.357,0.4507075471698113,179.04,24.0,0.564343163538874,-0.11091306221738467,-0.136,0.7765957446808511,0.22340425531914898,0.5514657534246575,0.6238095238095238,0.576271186440678,0.42372881355932207,0.6214411764705883,0.51,-0.20032455824017315,0.2003245582401731,0.06997542304593074,-0.1138095238095238
201229,Anthony Tolliver,2018-19,0.21553884711779447,0.364,0.35758139534883715,259.35,65,0.3057644110275689,,,,,,,,,0.40909090909090906,0.5909090909090909,0.16666666666666666,0.7860769230769231,,,,,,,,
201281,Andre Ingram,2018-19,0.5,0.0,0.0,6.0,4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,
201563,Michael Beasley,2018-19,0.7572156196943973,0.5,0.5261928251121076,153.14,26,0.09847198641765705,,,,,,,,,0.6301369863013699,0.36986301369863017,0.5,0.562962962962963,,,,,,,,
201565,Derrick Rose,2018-19,0.5311231393775372,0.547,0.511687898089172,753.78,51,0.08389715832205684,,,,,,,,,0.30198019801980197,0.698019801980198,0.33862295081967214,0.5621489361702129,,,,,,,,
201566,Russell Westbrook,2018-19,0.5054617676266137,0.457,0.4823988212180747,1450.08,72,0.17229394240317777,0.5495495495495496,0.5,0.4099344262295082,110.99999999999997,5.0,0.15315315315315317,0.04408778192293594,0.04299999999999998,0.11666666666666665,0.8833333333333333,0.40142857142857147,0.5238867924528301,0.25,0.7499999999999999,,0.33333333333333337,0.13333333333333336,-0.13333333333333341,,-0.19055345911949673
201567,Kevin Love,2018-19,0.39191290824261277,0.333,0.36512698412698413,282.91999999999996,22,0.23716951788491447,,,,,,,,,0.759493670886076,0.24050632911392406,0.30525,,,,,,,,,
201568,Danilo Gallinari,2018-19,0.4090909090909091,0.459,0.5107457627118643,882.64,68,0.22187981510015406,0.4544462629569013,0.267,0.3502857142857143,109.97999999999999,6.0,0.21822149481723951,0.04535535386599221,-0.192,0.6153846153846154,0.3846153846153846,0.5084000000000001,0.6610400000000001,0.44333333333333336,0.5566666666666666,0.37593984962406013,0.2002994011976048,-0.17205128205128206,0.17205128205128206,-0.13246015037593994,-0.46074059880239526
201569,Eric Gordon,2018-19,0.32752360203340597,0.409,0.4592350332594235,936.36,68,0.40668119099491645,0.32697947214076245,0.294,0.5406322869955157,150.04000000000002,11.0,0.42668621700879766,-0.000544129892643519,-0.11499999999999999,0.22352941176470592,0.7764705882352941,0.5733157894736842,0.510909090909091,0.5,0.5000000000000001,,,0.2764705882352941,-0.276470588235294,,
201571,D.J. Augustin,2018-19,0.41577060931899634,0.337,0.48205172413793107,661.2300000000001,79,0.28434886499402623,0.39024390243902446,0.0,0.46875,41.0,5.0,0.39024390243902446,-0.025526706879971883,-0.337,0.4347826086956522,0.5652173913043479,0.43750000000000006,0.38869230769230767,0.0,1.0,,,-0.4347826086956522,0.4347826086956521,,
201572,Brook Lopez,2018-19,0.3161157024793388,0.553,0.6031307189542484,784.0799999999999,81,0.4245867768595042,0.39529675251959684,0.765,0.6038668555240794,133.95,15.0,0.41097424412094063,0.07918105004025805,0.21199999999999997,0.8620689655172414,0.13793103448275865,0.48848,0.5625,0.6625,0.3375,0.6260377358490566,,-0.19956896551724146,0.19956896551724138,0.13755773584905662,
201573,Jerryd Bayless,2018-19,0.4437869822485207,0.154,0.30858,229.84,34,0.1863905325443787,,,,,,,,,0.46590909090909094,0.5340909090909092,0.07073170731707316,0.24902127659574472,,,,,,,,
201577,Robin Lopez,2018-19,0.8024861878453039,0.508,0.5920826161790017,528.52,73,0.11602209944751382,,,,,,,,,0.9466666666666667,0.05333333333333334,0.6351267605633804,,,,,,,,,
201580,JaVale McGee,2018-19,0.7894736842105264,0.57,0.6188133333333333,641.2499999999999,75,0.06198830409356726,,,,,,,,,0.38793103448275856,0.6120689655172413,0.7040000000000001,0.7926056338028169,,,,,,,,
201583,Ryan Anderson,2018-19,0.2753623188405797,0.2,0.2633684210526316,69.0,25,0.4347826086956522,,,,,,,,,0.6666666666666667,0.33333333333333337,,,,,,,,,,
201584,Courtney Lee,2018-19,0.36482939632545935,0.143,0.5734028776978418,129.54,34,0.31758530183727035,,,,,,,,,0.3333333333333333,0.6666666666666666,,0.50025,,,,,,,,
201585,Kosta Koufos,2018-19,0.736986301369863,0.409,0.4073866171003717,153.29999999999998,42,0.04657534246575343,,,,,,,,,0.9166666666666667,0.08333333333333333,0.4482727272727272,,,,,,,,,
201586,Serge Ibaka,2018-19,0.4835443037974683,0.548,0.5776439790575917,876.9,74,0.2540084388185654,0.52,0.526,0.6196490384615385,192.0,24.0,0.245,0.036455696202531696,-0.02200000000000002,0.58,0.42000000000000004,0.46393103448275863,0.6127619047619047,0.5952380952380952,0.40476190476190477,0.5,0.625,0.015238095238095273,-0.015238095238095273,0.03606896551724137,0.01223809523809527
201587,Nicolas Batum,2018-19,0.3775100401606426,0.491,0.48127304964538997,560.2499999999999,75,0.3373493975903615,,,,,,,,,0.6129032258064516,0.38709677419354843,0.32289473684210523,0.6166666666666667,,,,,,,,
201588,George Hill,2018-19,0.43929712460063897,0.47,0.494,375.59999999999997,60,0.3322683706070288,0.44091486658195683,0.5,0.5673631123919308,118.05,15.0,0.2960609911054638,0.0016177419813178662,0.030000000000000027,0.421875,0.578125,0.5011111111111111,0.7725405405405406,0.0,1.0,,,-0.421875,0.421875,,
201599,DeAndre Jordan,2018-19,0.8294573643410852,0.505,0.6125981308411216,445.05,69,0.03565891472868217,,,,,,,,,0.5243902439024389,0.47560975609756095,0.634418604651163,0.741948717948718,,,,,,,,
201601,Luc Mbah a Moute,2018-19,0.6666666666666666,0.333,0.5415,18.0,4,0.2222222222222222,,,,,,,,,0.4,0.6,,,,,,,,,,
201609,Goran Dragic,2018-19,0.4653878231859883,0.417,0.43527956989247313,431.64,36,0.15262718932443703,,,,,,,,,0.226027397260274,0.773972602739726,0.16818181818181818,0.48814159292035403,,,,,,,,
201933,Blake Griffin,2018-19,0.529346003353829,0.508,0.5288732840549103,1341.75,75,0.17831190609278927,0.6153846153846154,0.4,0.4793333333333334,39.0,2.0,0.02564102564102564,0.08603861203078644,-0.10799999999999998,0.6019417475728155,0.3980582524271845,0.4192983870967742,0.7419756097560974,0.5,0.5,,,-0.10194174757281549,0.10194174757281549,,
201935,James Harden,2018-19,0.6263781135157206,0.389,0.50325814863103,1910.2200000000003,78,0.058799510004083295,0.696957065443935,0.333,0.42953110047846893,263.89,11.0,0.08336807002917883,0.0705789519282144,-0.055999999999999994,0.5738636363636364,0.42613636363636365,0.49647524752475247,0.5725199999999999,0.37056737588652483,0.6294326241134752,0.4353971291866029,0.4746478873239437,-0.20329626047711152,0.20329626047711158,-0.06107811833814958,-0.09787211267605622
201936,Tyreke Evans,2018-19,0.5088819226750261,0.25,0.4004681724845996,660.33,69,0.22884012539184953,0.5,0.286,0.3957916666666666,48.0,4.0,0.16666666666666666,-0.008881922675026077,0.035999999999999976,0.25280898876404495,0.7471910112359551,0.3214,0.5338195488721804,0.2857142857142857,0.7142857142857143,,0.4997999999999999,0.03290529695024075,-0.0329052969502408,,-0.034019548872180505
201937,Ricky Rubio,2018-19,0.32254995242626067,0.368,0.4470265486725664,704.17,67,0.38915318744053284,0.4090909090909091,0.571,0.4813703703703704,66.0,5.0,0.3787878787878788,0.08654095666464845,0.20299999999999996,0.28571428571428575,0.7142857142857143,0.29259999999999997,0.5589600000000001,0.25,0.7500000000000001,,,-0.035714285714285754,0.03571428571428581,,
201939,Stephen Curry,2018-19,0.38590078328981725,0.464,0.5310514208389716,1321.35,69,0.24804177545691908,0.4777947932618683,0.453,0.49977884615384616,430.98,22.0,0.18580908626850434,0.09189400997205105,-0.01100000000000001,0.21393034825870647,0.7860696517412935,0.633906976744186,0.4958860759493671,0.1864406779661017,0.8135593220338982,0.24818181818181817,0.5188125,-0.027489670292604768,0.02748967029260474,-0.3857251585623678,0.022926424050632888
201942,DeMar DeRozan,2018-19,0.6133567662565905,0.476,0.4878767908309456,1314.3899999999996,77,0.07147041593438783,0.6049382716049383,0.571,0.48640816326530617,119.07,7.0,0.025279247501469725,-0.00841849465165223,0.09499999999999997,0.4378378378378378,0.5621621621621622,0.499283950617284,0.5,0.2268370607028754,0.7731629392971247,,0.5886652892561984,-0.2110007771349624,0.21100077713496246,,0.08866528925619843
201949,James Johnson,2018-19,0.5065312046444121,0.395,0.484054441260745,378.95,55,0.28011611030478956,,,,,,,,,0.559322033898305,0.44067796610169485,0.44296969696969696,0.4230769230769231,,,,,,,,
201950,Jrue Holiday,2018-19,0.5132947976878613,0.426,0.5168862612612614,1159.1,67,0.20462427745664744,,,,,,,,,0.34042553191489366,0.6595744680851064,0.41726562500000003,0.5302903225806451,,,,,,,,
201952,Jeff Teague,2018-19,0.5075681130171544,0.389,0.4053578528827037,416.22,42,0.2785065590312815,,,,,,,,,0.37190082644628103,0.628099173553719,0.5272222222222221,0.4692105263157895,,,,,,,,
201954,Darren Collison,2018-19,0.36405529953917054,0.275,0.43562974683544303,659.68,76,0.3352534562211982,0.4,0.5,0.5277777777777778,45.0,4.0,0.3111111111111111,0.03594470046082948,0.22499999999999998,0.2058823529411765,0.7941176470588236,0.3750952380952381,0.4837530864197532,0.3333333333333333,0.6666666666666666,,,0.12745098039215683,-0.12745098039215697,,
201956,Omri Casspi,2018-19,0.5401785714285714,0.389,0.5746528925619835,161.28000000000003,36,0.2232142857142857,,,,,,,,,0.43037974683544306,0.5696202531645569,0.4176470588235294,0.7466666666666668,,,,,,,,
201959,Taj Gibson,2018-19,0.7552083333333333,0.519,0.5736206896551724,537.6,70,0.07942708333333333,,,,,,,,,0.6185567010309279,0.3814432989690722,0.5716666666666667,0.7702702702702702,,,,,,,,
201960,DeMarre Carroll,2018-19,0.464327485380117,0.325,0.43795717884130975,572.8499999999999,67,0.22690058479532166,0.42105263157894735,0.0,0.15637500000000001,38.0,5.0,0.36842105263157887,-0.04327485380116963,-0.325,0.36752136752136755,0.6324786324786326,0.415953488372093,0.4516216216216216,0.4999999999999999,0.5,,,0.13247863247863234,-0.13247863247863256,,
201961,Wayne Ellington,2018-19,0.4048723897911833,0.481,0.5618022922636102,456.86000000000007,53,0.2424593967517401,0.4857142857142857,0.0,0.23552941176470585,35.0,4.0,0.14285714285714285,0.08084189592310242,-0.481,0.4571428571428572,0.5428571428571429,0.638625,0.7992105263157894,0.0,1.0,,,-0.4571428571428572,0.4571428571428571,,
201973,Jonas Jerebko,2018-19,0.31958762886597936,0.36,0.5184709677419354,354.05,73,0.5649484536082474,0.30916030534351147,0.25,0.23086419753086418,41.92,16.0,0.5,-0.01042732352246789,-0.10999999999999999,0.15789473684210528,0.8421052631578947,,0.6095937499999999,0.5,0.5,,,0.3421052631578947,-0.3421052631578947,,
201976,Patrick Beverley,2018-19,0.29228243021346473,0.281,0.3633539325842697,475.02,78,0.4187192118226601,0.23371647509578544,0.0,0.3639344262295082,46.980000000000004,6.0,0.44699872286079184,-0.058565955117679286,-0.281,0.4883720930232558,0.5116279069767442,0.21838095238095234,0.5286363636363637,0.34,0.66,,,-0.14837209302325577,0.14837209302325582,,
201980,Danny Green,2018-19,0.35107731305449935,0.38,0.4634368231046932,631.2,80,0.3396704689480355,0.34157650695517777,0.433,0.3493529411764706,155.28,24.0,0.40649149922720246,-0.00950080609932158,0.05299999999999999,0.43859649122807015,0.5614035087719298,0.5269199999999999,0.4610625,0.5882352941176472,0.4117647058823529,0.0,0.5,0.14963880288957704,-0.14963880288957687,-0.5269199999999999,0.038937500000000014
201988,Patty Mills,2018-19,0.34529702970297027,0.467,0.5280179211469536,662.5600000000001,82,0.34282178217821785,0.6514657980456026,0.2,0.464845,42.980000000000004,7.0,0.09283387622149836,0.3061687683426323,-0.267,0.2894736842105263,0.7105263157894737,0.44959090909090904,0.5901111111111111,0.6744186046511628,0.32558139534883723,,,0.38494492044063644,-0.38494492044063644,,
202083,Wesley Matthews,2018-19,0.35601577909270216,0.306,0.4057894736842105,699.6600000000001,69,0.35207100591715973,0.23333333333333334,0.0,0.2857142857142857,30.0,4.0,0.5,-0.12268244575936882,-0.306,0.6428571428571428,0.3571428571428571,0.3995185185185185,0.3,,,,,,,,
202322,John Wall,2018-19,0.4293163383545771,0.359,0.5101295546558704,552.3199999999999,32,0.24449594438006955,,,,,,,,,0.242152466367713,0.757847533632287,0.6462962962962964,0.48210650887573964,,,,,,,,
202323,Evan Turner,2018-19,0.5759075907590759,0.509,0.4980085959885387,442.38000000000005,73,0.15676567656765675,0.7395833333333334,0.364,0.32343661971830984,46.08,16.0,0.06597222222222222,0.16367574257425743,-0.14500000000000002,0.6027397260273972,0.3972602739726027,0.5,0.4747586206896552,0.48,0.52,,,-0.12273972602739724,0.1227397260273973,,
202324,Derrick Favors,2018-19,0.65625,0.486,0.6418266666666665,600.0,75,0.18875,0.7222222222222222,0.333,0.6537692307692308,36.0,5.0,0.11111111111111112,0.06597222222222221,-0.15299999999999997,0.6212121212121212,0.3787878787878788,0.5151219512195122,0.6839200000000001,0.6666666666666666,0.3333333333333333,,,0.045454545454545414,-0.04545454545454547,,
202325,Wesley Johnson,2018-19,0.3531157270029674,0.25,0.46599999999999997,128.06,38,0.29673590504451036,,,,,,,,,0.5,0.5,,,,,,,,,,
202326,DeMarcus Cousins,2018-19,0.5734094616639478,0.357,0.5187923186344239,367.8,30,0.23898858075040785,0.6596385542168675,0.368,0.42827397260273975,53.12,8.0,0.24548192771084337,0.08622909255291966,0.01100000000000001,0.37593984962406013,0.6240601503759399,0.5333000000000001,0.5998072289156625,0.203125,0.796875,,,-0.17281484962406013,0.17281484962406013,,
202328,Greg Monroe,2018-19,0.8519362186788156,0.477,0.48475133689839567,188.76999999999998,43,0.0683371298405467,0.75,0.286,0.4001333333333333,40.0,10.0,0.125,-0.10193621867881564,-0.191,0.7749999999999999,0.22499999999999998,0.38467741935483873,,0.4285714285714286,0.5714285714285715,,,-0.3464285714285713,0.34642857142857153,,
202329,Al-Farouq Aminu,2018-19,0.4220689655172414,0.414,0.5038692810457517,587.25,81,0.3503448275862069,0.49486049926578557,0.353,0.3886439169139466,108.96000000000001,16.0,0.36710719530102787,0.07279153374854419,-0.061,0.5263157894736842,0.47368421052631576,0.49834999999999996,0.5169166666666667,0.6376811594202899,0.3623188405797102,0.4239545454545455,,0.11136536994660573,-0.11136536994660556,-0.07439545454545449,
202330,Gordon Hayward,2018-19,0.3503401360544217,0.438,0.5314466019417475,635.04,72,0.3492063492063492,0.48586118251928023,0.286,0.41139682539682537,70.02,9.0,0.2994858611825193,0.13552104646485852,-0.15200000000000002,0.13924050632911394,0.8607594936708861,0.36363636363636365,0.6538676470588235,0.37078651685393255,0.6292134831460674,,0.4,0.2315460105248186,-0.2315460105248187,,-0.2538676470588235
202331,Paul George,2018-19,0.45515267175572516,0.44,0.5077746331236898,1592.96,76,0.16841603053435114,0.504950495049505,0.364,0.4416470588235295,101.0,5.0,0.2277227722772277,0.0497978232937798,-0.07600000000000001,0.29047619047619044,0.7095238095238094,0.47750819672131145,0.6192214765100671,0.3,0.7,,0.8568571428571429,0.009523809523809545,-0.00952380952380949,,0.23763566634707578
202335,Patrick Patterson,2018-19,0.27350427350427353,0.429,0.4153125,217.61999999999998,62,0.4871794871794872,,,,,,,,,0.33333333333333337,0.6666666666666667,,,,,,,,,,
202339,Eric Bledsoe,2018-19,0.41974317817014445,0.466,0.5420420650095602,971.8799999999999,78,0.25842696629213485,0.3779399837793998,0.273,0.4855236051502146,184.95000000000002,15.0,0.3138686131386861,-0.04180319439074465,-0.193,0.17045454545454544,0.8295454545454545,0.4342,0.6052602739726027,0.36144578313253006,0.6385542168674698,0.556,0.5622924528301887,0.19099123767798462,-0.19099123767798465,0.12180000000000007,-0.04296782114241404
202340,Avery Bradley,2018-19,0.3633540372670807,0.296,0.39399999999999996,608.58,63,0.3519668737060041,,,,,,,,,0.5454545454545454,0.45454545454545453,0.28795238095238096,0.3187142857142858,,,,,,,,
202355,Hassan Whiteside,2018-19,0.7987288135593221,0.532,0.5823236074270557,679.68,72,0.07203389830508475,,,,,,,,,0.6761904761904762,0.3238095238095238,0.6275774647887326,0.7100588235294119,,,,,,,,
202357,Nemanja Bjelica,2018-19,0.47074122236671007,0.4,0.5145386740331492,592.13,77,0.34330299089726923,,,,,,,,,0.2941176470588236,0.7058823529411765,0.44365,0.62525,,,,,,,,
202362,Lance Stephenson,2018-19,0.3590551181102362,0.375,0.47403947368421057,431.79999999999995,68,0.3354330708661417,,,,,,,,,0.27499999999999997,0.7250000000000001,0.48090909090909095,0.5542758620689655,,,,,,,,
202397,Ish Smith,2018-19,0.42857142857142855,0.25,0.4315893333333333,490.0,56,0.224,0.34210526315789475,0.0,0.15415384615384614,38.0,4.0,0.2631578947368421,-0.0864661654135338,-0.25,0.35779816513761464,0.6422018348623854,0.43000000000000005,0.5652857142857143,0.5,0.5,,,0.14220183486238536,-0.14220183486238536,,
202498,Lance Thomas,2018-19,0.33957845433255274,0.286,0.4850344827586207,196.42,46,0.3606557377049181,,,,,,,,,0.7878787878787878,0.21212121212121213,0.75,,,,,,,,,
