player_id,season,player_name,MICRO_STRESS_FGA,MICRO_STRESS_FG_PCT,MICRO_STRESS_PTS_PER_FGA,PLAN_A_EFFICIENCY,PLAN_B_EFFICIENCY,PLAN_B_EFFICIENCY_DELTA,PLAN_A_VOLUME,PLAN_B_VOLUME
202330,2021-22,Gordon Hayward,0.63,0.27654545454545454,0.6984126984126984,,,,,
202330,2022-23,Gordon Hayward,0.8400000000000001,0.25969230769230767,0.6666666666666666,0.471875,0.4789272030651341,0.0070522030651340994,320.0,261.0
202330,2023-24,Gordon Hayward,0.54,0.6900000000000001,1.2592592592592593,,,,,
202331,2015-16,Paul George,3.67,0.2893076923076923,0.6566757493188011,0.36814891416752843,0.5041322314049587,0.13598331723743023,967.0,605.0
202331,2016-17,Paul George,2.22,0.3438461538461538,0.8648648648648648,0.42857142857142855,0.512396694214876,0.08382526564344744,952.0,484.0
202331,2017-18,Paul George,1.58,0.259,0.6582278481012658,0.370197904540163,0.5108153078202995,0.1406174032801365,859.0,601.0
202331,2018-19,Paul George,2.37,0.32,0.8016877637130801,0.4554826616682287,0.4089506172839506,-0.046532044384278104,1067.0,648.0
202331,2019-20,Paul George,1.31,0.084,0.3053435114503817,,,,,
202331,2020-21,Paul George,1.59,0.4940833333333334,1.0943396226415094,0.46475195822454307,0.45276292335115864,-0.01198903487338443,766.0,561.0
202331,2021-22,Paul George,1.77,0.1777142857142857,0.8418079096045197,,,,,
202331,2022-23,Paul George,1.57,0.3127,0.7452229299363058,0.38283828382838286,0.5703517587939698,0.18751347496558696,606.0,398.0
202331,2023-24,Paul George,1.53,0.4779090909090909,1.026143790849673,,,,,
202335,2015-16,Patrick Patterson,1.3,0.5627000000000001,1.0999999999999999,0.4411764705882353,0.38390092879256965,-0.05727554179566563,306.0,323.0
202335,2016-17,Patrick Patterson,0.71,0.5042222222222222,1.2535211267605635,0.33043478260869563,0.4631578947368421,0.13272311212814647,230.0,190.0
202339,2015-16,Eric Bledsoe,2.31,0.37716666666666665,0.8787878787878787,,,,,
202339,2016-17,Eric Bledsoe,2.05,0.3992307692307693,0.7512195121951221,0.4768211920529801,0.3744186046511628,-0.10240258740181735,604.0,430.0
202339,2017-18,Eric Bledsoe,1.09,0.15289999999999998,0.35779816513761464,0.5136363636363637,0.4019370460048426,-0.11169931763152108,660.0,413.0
202339,2018-19,Eric Bledsoe,0.61,0.065625,0.3770491803278689,0.5252051582649473,0.3234323432343234,-0.2017728150306239,853.0,303.0
202339,2019-20,,,,,0.5291828793774319,0.34843205574912894,-0.18075082362830297,514.0,287.0
202339,2020-21,Eric Bledsoe,0.82,0.15171428571428572,0.8048780487804879,0.3559322033898305,0.5047318611987381,0.14879965780890764,413.0,317.0
202339,2021-22,Eric Bledsoe,0.75,0.4852,0.6133333333333334,0.45588235294117646,0.37244897959183676,-0.0834333733493397,272.0,196.0
202340,2015-16,Avery Bradley,1.67,0.34600000000000003,0.8203592814371259,0.3858520900321543,0.5399515738498789,0.1540994838177246,622.0,413.0
202340,2016-17,Avery Bradley,1.8599999999999999,0.3870769230769231,0.7526881720430109,0.5171232876712328,0.38228941684665224,-0.1348338708245806,584.0,463.0
202340,2017-18,Avery Bradley,1.23,0.14836363636363636,0.4390243902439025,,,,,
202340,2018-19,Avery Bradley,1.02,0.3882,0.8039215686274509,0.40588235294117647,0.41044776119402987,0.004565408252853398,340.0,268.0
202340,2019-20,Avery Bradley,0.74,0.2762,0.6756756756756757,,,,,
202340,2020-21,Avery Bradley,0.5,0.44000000000000006,0.5599999999999999,,,,,
202340,2021-22,,,,,0.4,0.441025641025641,0.04102564102564099,155.0,195.0
202344,2015-16,,,,,0.5522875816993464,0.25609756097560976,-0.2961900207237367,306.0,82.0
202344,2016-17,,,,,0.5823665893271461,0.3375,-0.2448665893271461,431.0,160.0
202348,2016-17,Jordan Crawford,0.89,0.3945714285714286,0.8202247191011236,,,,,
202349,2015-16,Greivis Vasquez,0.81,0.41669999999999996,0.6172839506172839,,,,,
202355,2015-16,,,,,0.6528662420382165,0.4065040650406504,-0.24636217699756613,628.0,123.0
202355,2016-17,,,,,0.5907429963459196,0.375,-0.21574299634591965,821.0,152.0
202355,2017-18,,,,,0.5772357723577236,0.3490566037735849,-0.22817916858413873,492.0,106.0
202355,2018-19,,,,,0.6052631578947368,0.2777777777777778,-0.32748538011695905,608.0,72.0
202355,2019-20,,,,,0.6461295418641391,0.43010752688172044,-0.21602201498241863,633.0,93.0
202357,2017-18,,,,,0.5095785440613027,0.35714285714285715,-0.1524356869184455,261.0,126.0
202357,2018-19,,,,,0.5186046511627908,0.37423312883435583,-0.14437152232843492,430.0,163.0
202357,2019-20,,,,,0.47983014861995754,0.4835164835164835,0.003686334896525978,471.0,182.0
202362,2015-16,Lance Stephenson,0.57,0.51,1.175438596491228,,,,,
202362,2016-17,Lance Stephenson,0.8300000000000001,0.325,0.9518072289156626,,,,,
202362,2017-18,Lance Stephenson,0.89,0.35562499999999997,0.7865168539325843,0.5192743764172335,0.3123123123123123,-0.20696206410492118,441.0,333.0
202362,2018-19,Lance Stephenson,0.5599999999999999,0.1584,0.8035714285714286,,,,,
202362,2021-22,Lance Stephenson,0.72,0.5296666666666666,0.9583333333333333,,,,,
202388,2015-16,Donald Sloan,0.54,0.3266,0.6851851851851851,0.4703196347031963,0.3893129770992366,-0.0810066576039597,219.0,131.0
202389,2016-17,,,,,0.5603112840466926,0.352112676056338,-0.2081986079903546,257.0,71.0
202390,2015-16,Gary Neal,1.9700000000000002,0.5545,1.1573604060913703,,,,,
202391,2015-16,Jeremy Lin,1.16,0.2531538461538462,0.6120689655172414,0.45585215605749485,0.34210526315789475,-0.1137468928996001,487.0,304.0
202391,2016-17,Jeremy Lin,0.83,0.42775,0.7228915662650602,,,,,
202391,2018-19,Jeremy Lin,0.64,0.1891,0.40625,,,,,
202397,2015-16,Ish Smith,1.75,0.38199999999999995,0.7314285714285715,0.4546899841017488,0.32840236686390534,-0.12628761723784349,629.0,338.0
202397,2016-17,Ish Smith,1.01,0.23399999999999999,0.45544554455445546,0.4909456740442656,0.3373015873015873,-0.15364408674267827,497.0,252.0
202397,2017-18,Ish Smith,0.98,0.2812,1.010204081632653,0.5496957403651116,0.38311688311688313,-0.16657885724822846,493.0,308.0
202397,2018-19,Ish Smith,1.1700000000000002,0.1668,0.675213675213675,0.48863636363636365,0.3269961977186312,-0.16164016591773245,264.0,263.0
202397,2019-20,Ish Smith,1.04,0.56375,0.7403846153846153,0.486284289276808,0.3923611111111111,-0.0939231781656969,401.0,288.0
202397,2020-21,Ish Smith,0.61,0.062,0.26229508196721313,,,,,
202397,2021-22,Ish Smith,1.03,0.4147142857142857,0.8058252427184467,,,,,
202397,2023-24,Ish Smith,0.5800000000000001,0.3088,0.7586206896551724,,,,,
202498,2015-16,Lance Thomas,1.24,0.1969090909090909,0.9677419354838711,0.48148148148148145,0.39156626506024095,-0.08991521642124051,216.0,166.0
202498,2016-17,Lance Thomas,0.59,0.20614285714285716,0.6610169491525424,,,,,
202681,2015-16,Kyrie Irving,2.59,0.3676153846153846,0.8339768339768341,0.5258152173913043,0.3674911660777385,-0.1583240513135658,736.0,566.0
202681,2016-17,Kyrie Irving,2.9099999999999997,0.43023076923076925,0.8556701030927837,0.5213082259663032,0.40717029449423814,-0.11413793147206508,1009.0,781.0
202681,2017-18,Kyrie Irving,1.98,0.4544615384615385,0.9494949494949495,0.4976228209191759,0.4824561403508772,-0.01516668056829873,631.0,456.0
202681,2018-19,Kyrie Irving,1.55,0.3653076923076923,0.832258064516129,0.494949494949495,0.44745222929936307,-0.047497265650131903,792.0,628.0
202681,2019-20,Kyrie Irving,1.5,0.31622222222222224,1.0000000000000002,,,,,
202681,2020-21,Kyrie Irving,1.4000000000000001,0.3723076923076923,0.7214285714285714,0.4864091559370529,0.52,0.0335908440629471,699.0,550.0
202681,2021-22,Kyrie Irving,1.47,0.3542222222222222,1.0884353741496602,,,,,
202681,2022-23,Kyrie Irving,1.6,0.3413333333333333,0.7750000000000001,0.4407514450867052,0.5655577299412916,0.12480628485458639,692.0,511.0
202681,2023-24,Kyrie Irving,1.23,0.3009090909090909,0.9024390243902438,,,,,
202682,2015-16,Derrick Williams,1.13,0.44081818181818183,0.7522123893805311,,,,,
202682,2017-18,Derrick Williams,0.5,0.0,0.0,,,,,
202683,2015-16,,,,,0.6005788712011577,0.4383561643835616,-0.1622227068175961,691.0,146.0
202683,2016-17,,,,,0.6003316749585407,0.3125,-0.2878316749585407,603.0,160.0
202683,2017-18,,,,,0.6137071651090342,0.39436619718309857,-0.21934096792593566,642.0,71.0
202683,2018-19,,,,,0.5771905424200278,0.3181818181818182,-0.2590087242382096,719.0,110.0
202684,2015-16,,,,,0.5853658536585366,0.38095238095238093,-0.20441347270615562,492.0,21.0
202684,2016-17,,,,,0.6062992125984252,0.38095238095238093,-0.2253468316460443,508.0,21.0
202684,2017-18,,,,,0.5892255892255892,0.2857142857142857,-0.3035113035113035,297.0,21.0
202684,2019-20,,,,,0.5294117647058824,0.34615384615384615,-0.18325791855203621,510.0,52.0
202685,2015-16,,,,,0.5871559633027523,0.4594594594594595,-0.12769650384329284,545.0,111.0
202685,2016-17,,,,,0.6003316749585407,0.40555555555555556,-0.19477611940298512,603.0,180.0
202685,2017-18,,,,,0.6003110419906688,0.4105960264900662,-0.18971501550060255,643.0,151.0
202685,2019-20,,,,,0.6441821247892074,0.3424657534246575,-0.30171637136454993,593.0,146.0
202685,2020-21,,,,,0.6137026239067055,0.45217391304347826,-0.16152871086322723,686.0,115.0
202685,2021-22,Jonas Valančiūnas,0.58,0.14085714285714285,0.5862068965517242,0.5941828254847645,0.4014084507042254,-0.19277437478053916,722.0,284.0
202685,2022-23,,,,,0.6131756756756757,0.3705357142857143,-0.24263996138996136,592.0,224.0
202687,2015-16,,,,,0.5865384615384616,0.28888888888888886,-0.2976495726495727,312.0,45.0
202687,2016-17,,,,,0.5577557755775577,0.2777777777777778,-0.27997799779977994,303.0,36.0
202688,2015-16,Brandon Knight,3.5,0.42300000000000004,0.8057142857142858,0.34392523364485983,0.5194444444444445,0.17551921079958466,535.0,360.0
202688,2016-17,Brandon Knight,1.49,0.31216666666666665,0.8053691275167787,0.4470198675496689,0.33183856502242154,-0.11518130252724734,302.0,223.0
202688,2018-19,Brandon Knight,0.7000000000000001,0.1066,0.3571428571428571,,,,,
202688,2019-20,Brandon Knight,1.08,0.284,0.8518518518518519,,,,,
202689,2015-16,Kemba Walker,3.29,0.3633846153846154,0.7963525835866262,0.4507361268403171,0.37603993344425957,-0.07469619339605754,883.0,601.0
202689,2016-17,Kemba Walker,2.68,0.3680769230769231,0.914179104477612,0.4587426326129666,0.40835266821345706,-0.050389964399509546,1018.0,431.0
202689,2017-18,Kemba Walker,2.27,0.31046153846153846,0.9118942731277534,0.44751381215469616,0.39956331877729256,-0.04795049337740359,905.0,458.0
202689,2018-19,Kemba Walker,2.7800000000000002,0.2156153846153846,0.6762589928057554,0.4365217391304348,0.4288389513108614,-0.007682787819573378,1150.0,534.0
202689,2019-20,Kemba Walker,1.82,0.40076923076923077,1.065934065934066,0.4275092936802974,0.4319526627218935,0.00444336904159609,807.0,338.0
202689,2020-21,Kemba Walker,1.9300000000000002,0.39053846153846156,0.7253886010362693,,,,,
202689,2021-22,Kemba Walker,1.16,0.2486,0.5948275862068967,,,,,
202689,2022-23,Kemba Walker,0.89,0.55,0.7415730337078652,,,,,
202691,2015-16,Klay Thompson,1.84,0.43953846153846154,0.9510869565217391,0.4214079074252652,0.5174563591022444,0.09604845167697923,1037.0,802.0
202691,2016-17,Klay Thompson,2.0,0.34323076923076923,0.66,0.4146341463414634,0.5246422893481717,0.1100081430067083,984.0,629.0
202691,2017-18,Klay Thompson,1.05,0.2987692307692308,0.8857142857142856,0.45384615384615384,0.5469728601252609,0.09312670627910707,1040.0,479.0
202691,2018-19,Klay Thompson,1.09,0.4466923076923077,1.073394495412844,0.42010309278350516,0.5518394648829431,0.13173637209943795,1164.0,598.0
202691,2021-22,Klay Thompson,1.27,0.3955714285714286,1.141732283464567,,,,,
202691,2022-23,Klay Thompson,1.25,0.35255555555555557,0.9199999999999999,0.40711462450592883,0.477124183006536,0.07000955850060714,1012.0,459.0
202691,2023-24,Klay Thompson,1.05,0.3496666666666666,0.8285714285714285,,,,,
202692,2015-16,Alec Burks,1.94,0.36274999999999996,0.8350515463917525,,,,,
202692,2016-17,Alec Burks,0.8600000000000001,0.6344000000000001,0.9767441860465116,,,,,
202692,2017-18,Alec Burks,0.72,0.28018181818181814,0.8194444444444445,,,,,
202692,2018-19,Alec Burks,0.82,0.12157142857142857,0.7073170731707319,0.47750865051903113,0.2918918918918919,-0.18561675862713922,289.0,185.0
202692,2019-20,Alec Burks,1.44,0.32966666666666666,0.8472222222222222,0.43429844097995546,0.3858695652173913,-0.04842887576256416,449.0,368.0
202692,2020-21,Alec Burks,1.19,0.21870000000000003,0.43697478991596644,,,,,
202692,2021-22,Alec Burks,1.04,0.4321,0.9711538461538461,0.38588235294117645,0.39933993399339934,0.013457581052222889,425.0,303.0
202692,2022-23,Alec Burks,0.6,0.1975,0.8333333333333334,0.4059040590405904,0.4787234042553192,0.07281934521472877,271.0,188.0
202692,2023-24,Alec Burks,0.96,0.221,0.7708333333333335,,,,,
202693,2015-16,Markieff Morris,1.67,0.3076666666666667,0.6047904191616766,0.4742489270386266,0.3333333333333333,-0.14091559370529327,466.0,252.0
202693,2016-17,Markieff Morris,0.82,0.3483636363636364,0.6829268292682927,0.5024469820554649,0.37292161520190026,-0.12952536685356464,613.0,421.0
202693,2017-18,Markieff Morris,0.84,0.37822222222222224,0.6904761904761905,0.5303030303030303,0.4235294117647059,-0.1067736185383244,396.0,340.0
202693,2018-19,Markieff Morris,0.74,0.333,0.7702702702702704,0.4618181818181818,0.36444444444444446,-0.09737373737373733,275.0,225.0
202693,2019-20,Markieff Morris,0.79,0.2186,0.9113924050632911,0.4937888198757764,0.37606837606837606,-0.11772044380740032,322.0,234.0
202693,2020-21,Markieff Morris,0.53,0.5214000000000001,0.6981132075471698,,,,,
202693,2021-22,Markieff Morris,0.6599999999999999,0.19433333333333333,0.4545454545454546,,,,,
202694,2015-16,Marcus Morris Sr.,1.84,0.3006923076923077,0.7771739130434782,0.41475409836065574,0.468586387434555,0.05383228907389925,610.0,382.0
202694,2016-17,Marcus Morris Sr.,2.06,0.3215384615384615,0.6893203883495146,0.39745403111739747,0.4666666666666667,0.06921263554926921,707.0,300.0
202694,2017-18,Marcus Morris Sr.,1.15,0.607,0.9043478260869566,0.39630390143737165,0.43515850144092216,0.03885460000355051,487.0,347.0
202694,2018-19,Marcus Morris Sr.,1.03,0.276,0.7378640776699029,0.4256505576208178,0.4909090909090909,0.06525853328827308,538.0,385.0
202694,2019-20,Marcus Morris Sr.,1.54,0.24525,0.6883116883116883,0.4263698630136986,0.4807121661721068,0.05434230315840821,584.0,337.0
202694,2020-21,Marcus Morris Sr.,1.32,0.45142857142857146,0.8409090909090909,0.4497816593886463,0.4785276073619632,0.02874594797331692,458.0,326.0
202694,2021-22,Marcus Morris Sr.,1.5,0.58125,1.0066666666666668,0.4159090909090909,0.46613545816733065,0.05022636725823976,440.0,251.0
202694,2022-23,Marcus Morris Sr.,0.9199999999999999,0.40885714285714286,0.8804347826086958,0.39901477832512317,0.45864661654135336,0.05963183821623019,406.0,266.0
202694,2023-24,Marcus Morris Sr.,0.87,0.3392857142857143,0.8045977011494254,,,,,
202695,2015-16,Kawhi Leonard,2.41,0.3092307692307692,0.8049792531120331,0.5407608695652174,0.45384615384615384,-0.08691471571906356,736.0,520.0
202695,2016-17,Kawhi Leonard,2.76,0.42515384615384616,0.8007246376811594,0.4341957255343082,0.5696,0.1354042744656918,889.0,625.0
202695,2017-18,Kawhi Leonard,1.21,0.20825,0.36363636363636365,,,,,
202695,2018-19,Kawhi Leonard,1.8599999999999999,0.316,0.6397849462365591,0.570627802690583,0.40109140518417463,-0.16953639750640837,892.0,733.0
202695,2019-20,Kawhi Leonard,1.25,0.444,0.8400000000000001,0.39738562091503266,0.5644654088050315,0.16707978788999883,765.0,636.0
202695,2020-21,Kawhi Leonard,1.7,0.4246666666666667,1.0294117647058825,0.49005424954792043,0.5563380281690141,0.06628377862109369,553.0,568.0
202695,2022-23,Kawhi Leonard,1.4200000000000002,0.6418333333333334,1.3169014084507042,0.5150300601202404,0.5120192307692307,-0.003010829351009714,499.0,416.0
202695,2023-24,Kawhi Leonard,1.72,0.448125,1.0232558139534884,,,,,
202696,2015-16,Nikola Vučević,1.38,0.2078888888888889,0.7536231884057972,0.51953125,0.48201438848920863,-0.037516861510791366,768.0,278.0
202696,2016-17,Nikola Vučević,0.7,0.4012857142857143,0.5285714285714286,0.4430379746835443,0.525,0.08196202531645574,711.0,320.0
202696,2017-18,Nikola Vučević,0.56,0.410375,0.5357142857142857,0.4308755760368664,0.5221674876847291,0.09129191164786271,434.0,406.0
202696,2018-19,Nikola Vučević,0.71,0.10318181818181818,0.619718309859155,0.5824682814302191,0.3981651376146789,-0.1843031438155402,867.0,545.0
202696,2019-20,Nikola Vučević,0.71,0.24533333333333332,0.6056338028169015,0.4937106918238994,0.4625984251968504,-0.031112266627048968,636.0,508.0
202696,2020-21,Nikola Vučević,0.95,0.6874444444444444,0.8105263157894738,0.4226932668329177,0.5505050505050505,0.1278117836721328,802.0,594.0
202696,2021-22,Nikola Vučević,0.8300000000000001,0.5626,0.746987951807229,0.4917541229385307,0.4463667820069204,-0.04538734093161029,667.0,578.0
202696,2022-23,Nikola Vučević,0.72,0.14383333333333334,0.5972222222222222,0.5188834154351396,0.5213358070500927,0.002452391614953142,609.0,539.0
202696,2023-24,Nikola Vučević,0.7000000000000001,0.17919999999999997,0.6571428571428571,,,,,
202697,2015-16,Iman Shumpert,0.8300000000000001,0.223,0.7108433734939759,0.35911602209944754,0.40217391304347827,0.04305789094403073,181.0,184.0
202697,2016-17,Iman Shumpert,0.72,0.21966666666666668,0.6805555555555557,0.39,0.43775100401606426,0.04775100401606425,300.0,249.0
202697,2018-19,,,,,0.32792207792207795,0.4634146341463415,0.13549255622426354,308.0,164.0
202697,2020-21,Iman Shumpert,0.5,0.0,0.0,,,,,
202699,2015-16,Tobias Harris,0.91,0.3163,0.7252747252747253,0.5471349353049908,0.3604060913705584,-0.1867288439344324,541.0,394.0
202699,2016-17,Tobias Harris,1.18,0.31883333333333336,0.8305084745762712,0.5678294573643411,0.39853747714808047,-0.16929198021626063,516.0,547.0
202699,2017-18,Tobias Harris,1.26,0.26175,0.6190476190476191,0.49682539682539684,0.4213197969543147,-0.07550559987108213,630.0,591.0
202699,2018-19,Tobias Harris,1.96,0.35876923076923073,0.7346938775510204,0.4993270524899058,0.45870206489675514,-0.04062498759315064,743.0,678.0
202699,2019-20,Tobias Harris,1.33,0.27836363636363637,0.48120300751879697,0.49056603773584906,0.44221105527638194,-0.04835498245946712,636.0,597.0
202699,2020-21,Tobias Harris,1.16,0.114,0.6379310344827587,0.5762962962962963,0.4073275862068966,-0.16896871008939973,675.0,464.0
202699,2021-22,Tobias Harris,1.0899999999999999,0.1912727272727273,0.8256880733944956,0.5525568181818182,0.3854166666666667,-0.16714015151515155,704.0,480.0
202699,2022-23,Tobias Harris,1.15,0.2892727272727273,0.9043478260869566,0.5954198473282443,0.3978021978021978,-0.1976176495260465,524.0,455.0
202699,2023-24,Tobias Harris,1.11,0.37229999999999996,0.9819819819819819,,,,,
202702,2015-16,,,,,0.5836298932384342,0.328125,-0.25550489323843417,562.0,64.0
202702,2016-17,,,,,0.5815789473684211,0.19444444444444445,-0.38713450292397666,380.0,36.0
202703,2015-16,Nikola Mirotic,0.94,0.21866666666666668,0.8510638297872342,0.4466501240694789,0.3300970873786408,-0.11655303669083811,403.0,206.0
202703,2016-17,Nikola Mirotic,0.56,0.47000000000000003,0.8392857142857142,0.4223194748358862,0.3761467889908257,-0.04617268584506051,457.0,218.0
202703,2017-18,Nikola Mirotic,0.66,0.1897,0.48484848484848486,0.4793713163064833,0.4007220216606498,-0.07864929464583348,509.0,277.0
202704,2015-16,Reggie Jackson,2.56,0.3973076923076923,0.76953125,0.4648493543758967,0.4003322259136213,-0.06451712846227542,697.0,602.0
202704,2016-17,Reggie Jackson,1.62,0.49533333333333335,0.7777777777777779,0.45170454545454547,0.38461538461538464,-0.06708916083916083,352.0,325.0
202704,2017-18,Reggie Jackson,2.1100000000000003,0.46609090909090906,0.7867298578199051,,,,,
202704,2018-19,Reggie Jackson,1.6199999999999999,0.36227272727272725,0.6604938271604939,0.39274447949526814,0.4602510460251046,0.06750656652983644,634.0,478.0
202704,2019-20,Reggie Jackson,1.8900000000000001,0.4601,0.9100529100529101,,,,,
202704,2020-21,Reggie Jackson,1.08,0.4604285714285714,1.1018518518518516,0.48893360160965793,0.4176470588235294,-0.0712865427861285,497.0,340.0
202704,2021-22,Reggie Jackson,2.0,0.3559,0.7650000000000001,0.367624810892587,0.4206773618538324,0.05305255096124545,661.0,561.0
202704,2022-23,Reggie Jackson,0.8500000000000001,0.563,0.9058823529411764,0.3770949720670391,0.45422535211267606,0.07713038004563694,358.0,284.0
202704,2023-24,Reggie Jackson,1.21,0.21545454545454545,0.512396694214876,,,,,
202705,2017-18,MarShon Brooks,1.42,0.20833333333333334,0.8098591549295775,,,,,
202706,2015-16,Jordan Hamilton,0.72,0.25,0.5,,,,,
202708,2015-16,Norris Cole,1.87,0.5398888888888889,0.8502673796791445,,,,,
202708,2016-17,Norris Cole,0.55,0.08333333333333333,0.2909090909090909,,,,,
202709,2015-16,Cory Joseph,1.41,0.3548181818181818,0.8723404255319149,0.5143487858719646,0.33214285714285713,-0.1822059287291075,453.0,280.0
202709,2016-17,Cory Joseph,1.13,0.40675,0.6637168141592921,0.49065420560747663,0.39473684210526316,-0.09591736350221347,428.0,304.0
202709,2017-18,Cory Joseph,1.12,0.43863636363636366,0.7142857142857143,0.3819628647214854,0.47692307692307695,0.09496021220159157,377.0,260.0
202709,2018-19,Cory Joseph,0.86,0.570375,0.8372093023255813,0.3630769230769231,0.48582995951417,0.12275303643724694,325.0,247.0
202709,2019-20,Cory Joseph,0.8,0.3228888888888889,0.7374999999999999,0.3526570048309179,0.47804878048780486,0.12539177565688697,207.0,205.0
202709,2020-21,Cory Joseph,0.67,0.16,0.47761194029850745,0.5720524017467249,0.350253807106599,-0.2217985946401259,229.0,197.0
202709,2021-22,Cory Joseph,0.82,0.11440000000000002,0.6341463414634146,0.4805194805194805,0.39644970414201186,-0.08406977637746865,231.0,169.0
202709,2022-23,Cory Joseph,0.75,0.08914285714285715,0.6133333333333333,,,,,
202710,2015-16,Jimmy Butler III,2.99,0.3436923076923077,0.6421404682274248,0.5054945054945055,0.3322475570032573,-0.17324694849124816,728.0,307.0
202710,2016-17,Jimmy Butler III,3.2,0.3934615384615385,0.8125,0.4821621621621622,0.39080459770114945,-0.09135756446101273,925.0,435.0
202710,2017-18,Jimmy Butler III,2.85,0.41407692307692306,0.8421052631578948,0.5,0.43147208121827413,-0.06852791878172587,590.0,394.0
202710,2018-19,Jimmy Butler III,1.74,0.2076923076923077,0.48275862068965514,0.5247678018575851,0.3648960739030023,-0.15987172795458277,646.0,433.0
202710,2019-20,Jimmy Butler III,1.54,0.21233333333333335,0.5454545454545455,0.5518796992481203,0.31443298969072164,-0.23744670955739866,665.0,388.0
202710,2020-21,Jimmy Butler III,1.66,0.369,0.6144578313253013,0.560546875,0.3402777777777778,-0.2202690972222222,512.0,288.0
202710,2021-22,Jimmy Butler III,1.77,0.5013636363636365,0.728813559322034,0.5819209039548022,0.33853006681514475,-0.24339083713965748,708.0,449.0
202710,2022-23,Jimmy Butler III,1.32,0.490625,0.8106060606060604,0.5750577367205543,0.4051724137931034,-0.16988532292745084,866.0,464.0
202710,2023-24,Jimmy Butler III,1.6,0.26572727272727276,0.8125000000000001,,,,,
202711,2015-16,Bojan Bogdanovic,1.59,0.4646153846153846,1.0314465408805031,0.47572815533980584,0.3798219584569733,-0.09590619688283253,412.0,337.0
202711,2016-17,Bojan Bogdanovic,0.84,0.10066666666666667,0.5119047619047619,0.4654895666131621,0.3948220064724919,-0.07066756014067022,623.0,309.0
202711,2017-18,Bojan Bogdanovic,0.63,0.22949999999999998,0.6825396825396826,0.49016100178890876,0.43315508021390375,-0.057005921575005,559.0,374.0
202711,2018-19,Bojan Bogdanovic,0.97,0.41080000000000005,0.6907216494845362,0.527190332326284,0.43805309734513276,-0.08913723498115123,662.0,452.0
202711,2019-20,Bojan Bogdanovic,1.47,0.3468333333333333,0.761904761904762,0.4860335195530726,0.3944723618090452,-0.0915611577440274,537.0,398.0
202711,2020-21,Bojan Bogdanovic,0.73,0.3393333333333334,0.6575342465753424,0.4635036496350365,0.42023346303501946,-0.043270186600017024,548.0,514.0
202711,2021-22,Bojan Bogdanovic,0.74,0.254,0.6891891891891893,0.40874524714828897,0.5093167701863354,0.1005715230380464,526.0,483.0
202711,2022-23,Bojan Bogdanovic,1.19,0.28846153846153844,0.9579831932773111,0.4399092970521542,0.5351473922902494,0.09523809523809523,441.0,441.0
202711,2023-24,Bojan Bogdanovic,0.8200000000000001,0.3635555555555556,1.0853658536585364,,,,,
202714,2015-16,Shelvin Mack,1.25,0.4345833333333333,0.72,0.5348837209302325,0.335,-0.1998837209302325,215.0,200.0
202714,2016-17,Shelvin Mack,1.1,0.3343076923076923,0.7909090909090909,0.4622222222222222,0.40487804878048783,-0.05734417344173437,225.0,205.0
202714,2017-18,Shelvin Mack,0.77,0.2614545454545455,0.6233766233766234,,,,,
202714,2018-19,Shelvin Mack,1.1600000000000001,0.10955555555555556,0.6379310344827587,0.4780701754385965,0.30857142857142855,-0.16949874686716793,228.0,175.0
202718,2015-16,Chandler Parsons,1.49,0.34745454545454546,0.9932885906040269,0.5425790754257908,0.4041666666666667,-0.13841240875912408,411.0,240.0
202718,2016-17,Chandler Parsons,0.59,0.049999999999999996,0.4067796610169492,,,,,
202718,2017-18,Chandler Parsons,0.5700000000000001,0.2334,0.8596491228070176,,,,,
202718,2018-19,Chandler Parsons,0.56,0.1834,1.0714285714285714,,,,,
202718,2019-20,Chandler Parsons,0.6000000000000001,0.3333333333333333,1.0,,,,,
202720,2015-16,Jon Leuer,0.76,0.5666,1.0,,,,,
202720,2016-17,Jon Leuer,0.65,0.3415,0.7538461538461538,0.5654450261780105,0.3560606060606061,-0.20938442011740444,382.0,264.0
202722,2018-19,,,,,0.41297935103244837,0.5348837209302325,0.12190436989778414,339.0,129.0
202722,2019-20,Davis Bertans,0.86,0.20220000000000002,0.627906976744186,0.4396039603960396,0.4095238095238095,-0.030080150872230094,505.0,105.0
202722,2020-21,Davis Bertans,0.79,0.06711111111111111,0.41772151898734183,0.39518072289156625,0.4444444444444444,0.04926372155287817,415.0,90.0
202722,2023-24,Davis Bertans,0.5800000000000001,0.2357142857142857,0.46551724137931033,,,,,
202726,2015-16,Andrew Goudelock,0.64,0.75,1.59375,,,,,
202730,2015-16,,,,,0.5335570469798657,0.4268292682926829,-0.1067277786871828,298.0,82.0
202734,2015-16,E'Twaun Moore,0.72,0.5686,1.0972222222222223,0.4482758620689655,0.5161290322580645,0.06785317018909898,203.0,186.0
202734,2016-17,E'Twaun Moore,1.03,0.32108333333333333,0.6893203883495145,0.506993006993007,0.4144144144144144,-0.09257859257859258,286.0,333.0
202734,2017-18,E'Twaun Moore,0.6,0.47277777777777774,0.9833333333333333,0.579957356076759,0.42572062084257206,-0.15423673523418696,469.0,451.0
202734,2018-19,E'Twaun Moore,0.8,0.4925,1.1125,0.5422535211267606,0.4112903225806452,-0.13096319854611543,284.0,248.0
202734,2019-20,E'Twaun Moore,0.67,0.4187142857142857,0.7462686567164178,,,,,
