PLAYER_ID,PLAYER_NAME,SEASON,AGE,RS_USG_PCT,CURRENT_ARCHETYPE,CURRENT_STAR_LEVEL,CURRENT_KING_PROB,CURRENT_BULLDOZER_PROB,CURRENT_SNIPER_PROB,CURRENT_VICTIM_PROB,AT_25_USG_ARCHETYPE,AT_25_USG_STAR_LEVEL,AT_25_USG_KING_PROB,AT_25_USG_BULLDOZER_PROB,AT_25_USG_SNIPER_PROB,AT_25_USG_VICTIM_PROB,AT_30_USG_ARCHETYPE,AT_30_USG_STAR_LEVEL,AT_30_USG_KING_PROB,AT_30_USG_BULLDOZER_PROB,AT_30_USG_SNIPER_PROB,AT_30_USG_VICTIM_PROB,CREATION_VOLUME_RATIO,CREATION_TAX,LEVERAGE_USG_DELTA,LEVERAGE_TS_DELTA,RS_PRESSURE_APPETITE,RS_PRESSURE_RESILIENCE,RIM_PRESSURE_RESILIENCE,RS_RIM_APPETITE,EFG_ISO_WEIGHTED,EFG_PCT_0_DRIBBLE,PERFORMANCE_SCORE,DEPENDENCE_SCORE,RISK_CATEGORY,RANK,SALARY_MILLIONS,VALUE_SCORE,ALPHA_SCORE,ALPHA_CATEGORY
1629611,Terance Mann,2021-22,25.0,0.157,Victim (Fragile Role),0.0169155430048704,0.015680078,0.0012354638,0.33575138,0.6473331,Victim (Fragile Role),0.3478773236274719,0.3119694,0.03590794,0.034923267,0.61719936,Bulldozer (Fragile Star),0.8581030368804932,0.31200543,0.54609764,0.0028080433,0.13908893,0.5247524752475248,-0.2337987421383648,-0.0209999999999999,0.09,0.4304093567251462,0.365,,0.3710144927536232,0.4332012578616352,0.667,0.0169155430048704,0.4907913554513346,Avoid,414,15.5,0.507466290146112,-30.492533709853888,Overvalued
1629630,Ja Morant,2019-20,20.0,0.256,Victim (Fragile Role),0.3832384645938873,0.3401419,0.043096576,0.0023185217,0.614443,Victim (Fragile Role),0.3409130573272705,0.30737767,0.03353539,0.0020951896,0.6569917,King (Resilient Star),0.9362741708755492,0.73670405,0.19957015,0.0023269244,0.061398868,0.8073630136986302,-0.1590890774125132,0.143,-0.003,0.6165951359084405,0.465,,0.4546424759871931,0.4729109225874868,0.632,0.3832384645938873,0.3202517325386559,"Moderate Performance, Low Dependence",415,39.44609,11.497153937816618,-67.39502606218338,Overvalued
1629012,Collin Sexton,2018-19,20.0,0.247,Victim (Fragile Role),0.3350284993648529,0.32928905,0.0057394477,0.04451825,0.62045324,Victim (Fragile Role),0.3399884104728699,0.32683292,0.0131555,0.044186193,0.61582536,King (Resilient Star),0.9139991998672484,0.49397928,0.4200199,0.003795103,0.08220574,0.7723718505647262,-0.2406737907761529,-0.036,-0.033,0.4882920110192837,0.318,,0.295144157814871,0.406326209223847,0.647,0.3350284993648529,0.3443364914447373,"Moderate Performance, Low Dependence",416,18.975,10.050854980945587,-27.899145019054416,Overvalued
1629636,Darius Garland,2019-20,20.0,0.201,Sniper (Resilient Role),0.0485341437160968,0.04753008,0.0010040614,0.79855454,0.15291126,Victim (Fragile Role),0.336212545633316,0.32448256,0.011729992,0.059176628,0.6046108,King (Resilient Star),0.91021990776062,0.5171077,0.39311218,0.0032448338,0.08653525,0.670886075949367,-0.1370408805031446,-0.028,-0.0399999999999999,0.4184277261200338,0.228,,0.2074391988555078,0.4169591194968554,0.554,0.0485341437160968,0.431818777619654,Depth (Moderate Dependence),417,39.44609,2.912048622965808,-75.98013137703418,Overvalued
1629632,Coby White,2022-23,23.0,0.17,Sniper (Resilient Role),0.0242437496781349,0.023469426,0.0007743234,0.8019271,0.17382914,Victim (Fragile Role),0.3346272110939026,0.27580643,0.058820773,0.0023278487,0.663045,Bulldozer (Fragile Star),0.8174459338188171,0.33172846,0.48571748,0.004710699,0.17784332,0.3909774436090225,-0.095576923076923,-0.047,0.18,0.3007425742574257,0.615,,0.2222222222222222,0.4924230769230769,0.588,0.0242437496781349,0.6001781992108985,Avoid,418,12.888889,1.454624980688094,-24.323153019311906,Overvalued
1630581,Josh Giddey,2022-23,20.0,0.239,Victim (Fragile Role),0.2830603122711181,0.2797892,0.0032711115,0.2242555,0.49268422,Victim (Fragile Role),0.3309814631938934,0.3197002,0.011281246,0.053504065,0.61551446,King (Resilient Star),0.6006112098693848,0.48238719,0.118224,0.11150602,0.28788283,0.5599662162162162,-0.0838371040723981,-0.0269999999999999,-0.096,0.6272108843537415,0.406,,0.376590330788804,0.4841628959276018,0.568,0.2830603122711181,0.4467783743564993,Depth (Moderate Dependence),419,25.0,8.491809368133543,-41.508190631866455,Overvalued
1631101,Shaedon Sharpe,2023-24,21.0,0.22,Sniper (Resilient Role),0.0514328740537166,0.04838859,0.003044284,0.6075329,0.34103417,Victim (Fragile Role),0.3302321135997772,0.31828043,0.011951691,0.053729784,0.616038,King (Resilient Star),0.9213969707489014,0.5437195,0.3776775,0.003013759,0.07558933,0.6180124223602484,-0.1565979899497486,-0.042,0.161,0.447310243183493,0.361,,0.306,0.4114020100502513,0.568,0.0514328740537166,0.4469871828613538,Depth (Moderate Dependence),420,8.399983,3.0859724432229956,-13.713993556777005,Slightly Overvalued
203917,Nik Stauskas,2018-19,25.0,0.171,Sniper (Resilient Role),0.0058252015151083,0.0049542873,0.0008709141,0.8573019,0.13687289,Victim (Fragile Role),0.3301931023597717,0.31433707,0.015856031,0.1489391,0.52086776,Victim (Fragile Role),0.3761166930198669,0.29612088,0.07999582,0.16354252,0.4603408,0.3780487804878048,-0.1723870967741934,-0.031,-0.12,0.3555555555555555,0.308,,0.2278106508875739,0.4106129032258065,0.583,0.0058252015151083,0.5668123306233063,Avoid,421,,0.349512090906498,,No Salary Data
1628416,Tyler Dorsey,2017-18,22.0,0.193,Sniper (Resilient Role),0.0271932445466518,0.025717605,0.0014756396,0.6478403,0.32496643,Victim (Fragile Role),0.3281862437725067,0.317141,0.011045253,0.053302996,0.6185108,King (Resilient Star),0.7186359167098999,0.3922964,0.32633948,0.008015085,0.27334905,0.4601113172541743,-0.1251008064516129,-0.05,0.012,0.3994126284875183,0.265,,0.2228260869565217,0.402899193548387,0.528,0.0271932445466518,0.5264299472291921,Avoid,422,,1.631594672799108,,No Salary Data
1628402,Frank Jackson,2018-19,21.0,0.178,Sniper (Resilient Role),0.007939463481307,0.006995418,0.0009440456,0.8405982,0.15146229,Victim (Fragile Role),0.3266427218914032,0.3109572,0.015685542,0.14733766,0.5260196,Victim (Fragile Role),0.442823201417923,0.38335624,0.059466958,0.118263975,0.43891278,0.3776091081593928,-0.0334020100502513,-0.004,-0.168,0.4775510204081633,0.473,,0.375,0.4665979899497486,0.5,0.007939463481307,0.5682965121532484,Avoid,423,,0.47636780887841995,,No Salary Data
1630591,Jalen Suggs,2021-22,21.0,0.244,Victim (Fragile Role),0.1566735506057739,0.15333298,0.003340568,0.4139515,0.42937493,Victim (Fragile Role),0.3260031640529632,0.3142085,0.01179465,0.09051394,0.58348286,Bulldozer (Fragile Star),0.7454073429107666,0.3614401,0.38396722,0.0062172087,0.24837549,0.6263096623981373,-0.0451505576208178,-0.0559999999999999,0.1349999999999999,0.4662576687116564,0.349,,0.3429541595925297,0.3798494423791821,0.425,0.1566735506057739,0.4253488862066749,Depth (Moderate Dependence),424,35.0,4.700206518173217,-65.29979348182678,Overvalued
201937,Ricky Rubio,2015-16,25.0,0.173,Sniper (Resilient Role),0.0126688303425908,0.011335185,0.0013336459,0.8037854,0.18354583,Victim (Fragile Role),0.322371631860733,0.3102903,0.012081333,0.09939961,0.5782288,King (Resilient Star),0.8582496643066406,0.6216988,0.23655087,0.006270345,0.13547996,0.5858895705521472,-0.0779633507853402,-0.0269999999999999,0.0439999999999999,0.3346303501945525,0.453,,0.2150170648464164,0.3930366492146597,0.471,0.0126688303425908,0.5005656047838438,Avoid,425,0.424672,0.760129820555448,-0.08921417944455201,Fair Value
1629640,Keldon Johnson,2023-24,24.0,0.212,Victim (Fragile Role),0.0792037323117256,0.07672906,0.0024746745,0.44801056,0.47278574,Victim (Fragile Role),0.3223480582237243,0.30881822,0.013529851,0.08481681,0.5928351,Victim (Fragile Role),0.3974146842956543,0.29809755,0.09931713,0.06549811,0.5370872,0.3866943866943866,-0.0315215053763441,-0.0409999999999999,-0.0539999999999999,0.523771152296535,0.442,,0.3352668213457077,0.5234784946236559,0.555,0.0792037323117256,0.5393269377354792,Avoid,426,17.5,2.376111969351768,-32.62388803064823,Overvalued
203914,Gary Harris,2017-18,23.0,0.204,Sniper (Resilient Role),0.0188191942870616,0.017831573,0.000987621,0.86154085,0.11963995,Victim (Fragile Role),0.3216255903244018,0.31121188,0.010413694,0.08906064,0.5893138,Victim (Fragile Role),0.4134576618671417,0.35600004,0.057457622,0.09412167,0.49242064,0.3708759954493743,-0.1237423312883435,-0.0259999999999999,-0.027,0.3951434878587196,0.467,,0.2841409691629956,0.5162576687116565,0.64,0.0188191942870616,0.5534142877592688,Avoid,427,3.634153,1.129151657223696,-6.139154342776303,Slightly Overvalued
1641713,GG Jackson,2023-24,19.0,0.238,Victim (Fragile Role),0.0632147789001464,0.058112673,0.0051021073,0.30049863,0.63628656,Victim (Fragile Role),0.3216255903244018,0.31121188,0.010413694,0.08906064,0.5893138,Victim (Fragile Role),0.3845486938953399,0.33246168,0.052087016,0.13589744,0.47955385,0.3234972677595628,-0.1546452702702702,-0.034,-0.024,0.4066496163682864,0.371,,0.3256445047489824,0.4263547297297297,0.581,0.0632147789001464,0.5967281595460707,Avoid,428,,1.896443367004392,,No Salary Data
1627759,Jaylen Brown,2021-22,25.0,0.298,Victim (Fragile Role),0.3597622811794281,0.27440023,0.08536204,0.06283163,0.57740605,Victim (Fragile Role),0.3197972178459167,0.30521426,0.014582956,0.067323886,0.61287886,Victim (Fragile Role),0.4112005233764648,0.25235426,0.15884627,0.057783585,0.5310159,0.5193571950328707,-0.0828790436005625,-0.0189999999999999,-0.0749999999999999,0.5029713668287412,0.406,0.8867426523617277,0.2637633525061627,0.5221209563994375,0.605,0.3597622811794281,0.4431396775241227,"Moderate Performance, Moderate Dependence",429,53.142264,10.792868435382843,-95.49165956461715,Overvalued
1630183,Jaden McDaniels,2024-25,24.0,0.16,Sniper (Resilient Role),0.0036367741413414,0.002949832,0.00068694213,0.91858304,0.07778012,Victim (Fragile Role),0.3173099458217621,0.29703364,0.020276314,0.13890132,0.5437888,Victim (Fragile Role),0.4240823686122894,0.3792161,0.044866256,0.11149409,0.46442357,0.3384615384615384,-0.064198347107438,-0.016,-0.085,0.4523107177974434,0.527,1.030583873957368,0.2985611510791366,0.497801652892562,0.562,0.0036367741413414,0.5965044247787611,Avoid,430,24.393104,0.218206448480484,-48.568001551519515,Overvalued
1629022,Lonnie Walker IV,2019-20,21.0,0.183,Sniper (Resilient Role),0.0239979084581136,0.022283787,0.001714121,0.598517,0.37748507,Victim (Fragile Role),0.3173007667064667,0.29694742,0.020353345,0.05477548,0.6279237,King (Resilient Star),0.7959303855895996,0.3988517,0.39707866,0.004554768,0.19951488,0.4680306905370844,-0.2209016393442622,-0.04,0.046,0.4734133790737564,0.304,,0.3380281690140845,0.3910983606557377,0.612,0.0239979084581136,0.5088847810732915,Avoid,431,,1.439874507486816,,No Salary Data
203935,Marcus Smart,2017-18,24.0,0.187,Victim (Fragile Role),0.0186992399394512,0.016373625,0.002325615,0.4614832,0.5198176,Victim (Fragile Role),0.3169464766979217,0.3028541,0.014092373,0.09224738,0.5908061,King (Resilient Star),0.744155764579773,0.6276451,0.11651072,0.004635955,0.25120828,0.4974747474747474,-0.0750329949238579,-0.046,0.046,0.4440993788819876,0.321,1.0003885003885005,0.2097087378640776,0.3909670050761421,0.466,0.0186992399394512,0.5013216403162055,Avoid,432,26.720855,0.560977198183536,-52.880732801816464,Overvalued
203935,Marcus Smart,2017-18,24.0,0.187,Victim (Fragile Role),0.0186992399394512,0.016373625,0.002325615,0.4614832,0.5198176,Victim (Fragile Role),0.3169464766979217,0.3028541,0.014092373,0.09224738,0.5908061,King (Resilient Star),0.744155764579773,0.6276451,0.11651072,0.004635955,0.25120828,0.4974747474747474,-0.0750329949238579,-0.046,0.046,0.4440993788819876,0.321,1.0003885003885005,0.2097087378640776,0.3909670050761421,0.466,0.0186992399394512,0.5013216403162055,Avoid,432,26.720855,0.560977198183536,-52.880732801816464,Overvalued
1630163,LaMelo Ball,2021-22,20.0,0.271,Victim (Fragile Role),0.2181338369846344,0.1709301,0.047203727,0.06843846,0.71342766,Victim (Fragile Role),0.3152269721031189,0.3027525,0.012474486,0.07608473,0.6086883,Victim (Fragile Role),0.3064999580383301,0.23878852,0.06771146,0.13268511,0.5608149,0.5996978851963747,-0.1578098236775818,-0.047,-0.136,0.4143283582089552,0.413,,0.2511961722488038,0.4531901763224181,0.611,0.2181338369846344,0.4736174302204986,Avoid,433,37.95876,6.544015109539032,-69.37350489046096,Overvalued
1629628,RJ Barrett,2020-21,21.0,0.228,Victim (Fragile Role),0.0726224854588508,0.068876654,0.003745832,0.19645618,0.7309213,Victim (Fragile Role),0.3138510286808014,0.18879753,0.1250535,0.005542675,0.6806063,Bulldozer (Fragile Star),0.8095415234565735,0.043013576,0.76652795,0.0025129467,0.18794556,0.5292035398230088,-0.1626555183946488,-0.0269999999999999,0.0439999999999999,0.5387783115991763,0.41,0.9261012013105204,0.3867924528301887,0.4513444816053512,0.614,0.0726224854588508,0.4599954294495296,Avoid,434,27.705357,2.178674563765524,-53.232039436234466,Overvalued
1629028,Deandre Ayton,2022-23,24.0,0.231,Victim (Fragile Role),0.1654549986124038,0.13940085,0.026054138,0.08847568,0.7460693,Victim (Fragile Role),0.3129961192607879,0.28388542,0.029110702,0.00359678,0.68340707,Victim (Fragile Role),0.461069643497467,0.2129008,0.24816883,0.0045012925,0.5344291,0.0477178423236514,-0.0110434782608694,-0.035,-0.017,0.6190476190476192,0.586,0.9559774498424806,0.3675310033821871,0.5869565217391305,0.598,0.1654549986124038,0.6568239697907747,Avoid,435,43.654814,4.963649958372113,-82.34597804162789,Overvalued
1629028,Deandre Ayton,2022-23,24.0,0.231,Victim (Fragile Role),0.1654549986124038,0.13940085,0.026054138,0.08847568,0.7460693,Victim (Fragile Role),0.3129961192607879,0.28388542,0.029110702,0.00359678,0.68340707,Victim (Fragile Role),0.461069643497467,0.2129008,0.24816883,0.0045012925,0.5344291,0.0477178423236514,-0.0110434782608694,-0.035,-0.017,0.6190476190476192,0.586,0.9559774498424806,0.3675310033821871,0.5869565217391305,0.598,0.1654549986124038,0.6568239697907747,Avoid,435,43.654814,4.963649958372113,-82.34597804162789,Overvalued
1641741,Ricky Council IV,2023-24,22.0,0.208,Victim (Fragile Role),0.043562289327383,0.041577492,0.0019847963,0.106644355,0.8497933,Victim (Fragile Role),0.3128134310245514,0.2844582,0.02835523,0.0031473618,0.6840392,Bulldozer (Fragile Star),0.930088758468628,0.25384963,0.67623913,0.00527951,0.0646317,0.4677419354838709,-0.092448275862069,-0.003,0.139,0.5633802816901408,0.417,0.4825396825396826,0.3684210526315789,0.444551724137931,0.537,0.043562289327383,0.5077504543389368,Avoid,436,2.221677,1.30686867982149,-3.1364853201785103,Fair Value
1630166,Deni Avdija,2021-22,21.0,0.158,Sniper (Resilient Role),0.0039816619828343,0.0032968586,0.00068480324,0.9250441,0.07097421,Victim (Fragile Role),0.3096690475940704,0.28577885,0.023890184,0.14937572,0.5409552,Victim (Fragile Role),0.3572743535041809,0.2584599,0.09881447,0.13263522,0.5100904,0.2963636363636364,-0.0391472392638037,-0.012,-0.126,0.4504249291784702,0.517,,0.3039723661485319,0.4738527607361963,0.513,0.0039816619828343,0.605168619624002,Avoid,437,14.375,0.23889971897005802,-28.51110028102994,Overvalued
203932,Aaron Gordon,2019-20,24.0,0.205,Victim (Fragile Role),0.0561719052493572,0.053465318,0.0027065864,0.36902392,0.5748042,Victim (Fragile Role),0.3009247183799743,0.2865345,0.014390219,0.03667573,0.66239953,King (Resilient Star),0.77207350730896,0.45128465,0.3207889,0.0033554332,0.22457103,0.394291754756871,-0.1830053619302948,-0.0419999999999999,0.2289999999999999,0.5283171521035599,0.494,,0.3585397653194263,0.3899946380697051,0.573,0.0561719052493572,0.5268766206887114,Avoid,438,22.841455,1.685157157480716,-43.99775284251928,Overvalued
1630625,Dalano Banton,2023-24,24.0,0.25,Victim (Fragile Role),0.3000069856643677,0.2917897,0.008217267,0.12425945,0.57573354,Victim (Fragile Role),0.3000069856643677,0.2917897,0.008217267,0.12425945,0.57573354,Bulldozer (Fragile Star),0.7557368278503418,0.1527426,0.60299426,0.008159164,0.236104,0.5401554404145078,-0.104505995203837,-0.1109999999999999,0.284,0.5164113785557988,0.426,,0.3032928942807625,0.416494004796163,0.521,0.3000069856643677,0.4575166735637918,"Moderate Performance, High Dependence",439,,9.00020956993103,,No Salary Data
1630162,Anthony Edwards,2020-21,19.0,0.264,Victim (Fragile Role),0.3,0.1758252,0.38092044,0.0033163747,0.439938,Victim (Fragile Role),0.3,0.4050117,0.025360506,0.0040666764,0.5655611,Victim (Fragile Role),0.3,0.26795563,0.58208734,0.0038093028,0.14614771,0.6104513064133016,-0.0642217898832684,-0.057,-0.0569999999999999,0.4532459797498511,0.321,,0.3534269199009083,0.4657782101167315,0.53,0.3,0.4099392346988579,"Moderate Performance, Moderate Dependence",440,45.550512,9.0,-82.101024,Overvalued
1627742,Brandon Ingram,2020-21,23.0,0.279,Victim (Fragile Role),0.3,0.38692525,0.42795464,0.0057891076,0.17933097,Victim (Fragile Role),0.3,0.43211427,0.048683558,0.005424468,0.51377773,Victim (Fragile Role),0.3,0.3736422,0.58711153,0.005890461,0.033355784,0.6153244722439406,-0.1398424396442186,0.0239999999999999,-0.1029999999999999,0.5490848585690514,0.373,,0.1607629427792915,0.4751575603557814,0.615,0.3,0.3828357535026541,"Moderate Performance, Moderate Dependence",441,38.095238,9.0,-67.190476,Overvalued
1630202,Payton Pritchard,2020-21,23.0,0.162,Sniper (Resilient Role),0.005033865571022,0.0044708736,0.0005629918,0.9367462,0.05821993,Sniper (Resilient Role),0.3,0.28908038,0.012357262,0.35058233,0.34798002,Victim (Fragile Role),0.3,0.34871474,0.019421563,0.2840935,0.3477702,0.4785046728971963,-0.2321953125,-0.076,-0.003,,,1.2941176470588234,0.1818181818181818,0.4498046874999999,0.682,0.005033865571022,,Depth (Moderate Dependence),442,7.232143,0.30203193426132,-14.162254065738678,Slightly Overvalued
1629675,Naz Reid,2020-21,21.0,0.218,Victim (Fragile Role),0.084705464541912,0.082414545,0.0022909166,0.097553566,0.8177409,Victim (Fragile Role),0.3,0.4879941,0.21352407,0.00473997,0.29374182,Victim (Fragile Role),0.3,0.13475072,0.83770084,0.0024165157,0.025131946,0.1475128644939965,-0.1689999999999999,-0.034,0.162,0.6313253012048192,0.634,,0.4750430292598967,0.467,0.636,0.084705464541912,0.6570004546487839,Avoid,443,21.551724,2.5411639362573597,-40.56228406374264,Overvalued
1627740,Henry Ellenson,2020-21,24.0,0.167,Victim (Fragile Role),0.116447627544403,0.09480808,0.021639546,0.15508515,0.7284672,Victim (Fragile Role),0.3,0.5343765,0.10719482,0.005120995,0.3533077,Victim (Fragile Role),0.3,0.5026689,0.37378109,0.0052926173,0.118257366,0.0909090909090909,0.65,,,0.3571428571428571,0.5,0.5625,0.3333333333333333,1.0,0.35,0.116447627544403,0.7749999999999999,Avoid,444,,3.49342882633209,,No Salary Data
1628995,Kevin Knox II,2021-22,22.0,0.187,Victim (Fragile Role),0.0679347068071365,0.056350466,0.011584238,0.30359447,0.62847084,Victim (Fragile Role),0.3,0.32774952,0.17759673,0.0029606996,0.4916931,Victim (Fragile Role),0.3,0.56429976,0.21151957,0.0046740435,0.2195066,0.0575221238938053,0.016,,,,,,,0.5,0.484,0.0679347068071365,,Depth (Moderate Dependence),445,,2.0380412042140947,,No Salary Data
1629018,Gary Trent Jr.,2021-22,23.0,0.212,Victim (Fragile Role),0.1149083897471427,0.11211415,0.0027942436,0.087387554,0.79770404,Victim (Fragile Role),0.3,0.44749236,0.077313595,0.0019286642,0.47326538,Victim (Fragile Role),0.3,0.2733206,0.4564455,0.0023553434,0.2678786,0.533920704845815,-0.120575907590759,-0.002,0.0769999999999999,0.4003868471953578,0.484,0.8756299133239266,0.1114180478821362,0.4764240924092409,0.597,0.1149083897471427,0.4587658807590384,Avoid,446,3.697105,3.447251692414281,-3.946958307585718,Fair Value
1629669,Jaylen Nowell,2021-22,22.0,0.205,Sniper (Resilient Role),0.024158552289009,0.022994343,0.0011642099,0.77791476,0.19792669,Victim (Fragile Role),0.3,0.32776085,0.011614661,0.16448173,0.49614275,Victim (Fragile Role),0.3,0.41075957,0.19946402,0.010301335,0.37947512,0.5584158415841584,-0.1179361702127659,,,,,0.8220338983050848,0.2432989690721649,0.483063829787234,0.601,0.024158552289009,,Depth (Moderate Dependence),447,,1.44951313734054,,No Salary Data
1628372,Dennis Smith Jr.,2020-21,23.0,0.191,Victim (Fragile Role),0.1335391253232956,0.1310175,0.0025216234,0.31182718,0.55463374,Victim (Fragile Role),0.3,0.28510252,0.021087104,0.0026411717,0.6911692,Victim (Fragile Role),0.3,0.7923159,0.11817874,0.0032853703,0.08621999,0.6308851224105462,-0.0477462686567163,,,0.4072900158478604,0.429,,0.2689655172413793,0.4412537313432836,0.489,0.1335391253232956,0.3979110147107541,Depth (Moderate Dependence),448,,4.006173759698868,,No Salary Data
1629663,Louis King,2020-21,22.0,0.191,Victim (Fragile Role),0.2801791727542877,0.27690172,0.0032774606,0.11183418,0.6079866,Victim (Fragile Role),0.3,0.3944169,0.23222733,0.0024740896,0.37088165,Victim (Fragile Role),0.3,0.7890219,0.101253904,0.0021435977,0.107580565,0.60813704496788,-0.045,,,0.5873015873015873,1.0,,0.3314606741573033,0.5,0.545,0.2801791727542877,0.3640270177386523,Depth (Moderate Dependence),449,,8.405375182628632,,No Salary Data
1630544,Tre Mann,2021-22,21.0,0.213,Sniper (Resilient Role),0.0941038951277732,0.09264137,0.0014625252,0.6831642,0.22273192,Victim (Fragile Role),0.3,0.5485745,0.023429925,0.0034344108,0.42456117,Victim (Fragile Role),0.3,0.60181487,0.34824774,0.003053382,0.04688405,0.6974025974025974,-0.1019646182495345,-0.0159999999999999,-0.0429999999999999,0.3877551020408162,0.267,,0.1588330632090761,0.4550353817504655,0.557,0.0941038951277732,0.4243019480519481,Depth (Moderate Dependence),450,8.0,5.646233707666392,-10.353766292333608,Slightly Overvalued
1626156,D'Angelo Russell,2020-21,25.0,0.283,Victim (Fragile Role),0.3,0.79390097,0.0935429,0.002113914,0.11044223,Victim (Fragile Role),0.3,0.7225255,0.046836596,0.00175366,0.22888424,Victim (Fragile Role),0.3,0.75339925,0.18235837,0.0022127728,0.062029563,0.6219415943172849,-0.1100926395939085,0.113,0.0079999999999998,0.37862202189311,0.5,,0.1441717791411043,0.4819073604060914,0.592,0.3,0.4139638076061253,"Moderate Performance, Moderate Dependence",451,5.685,9.0,-2.369999999999999,Fair Value
1629660,Ty Jerome,2020-21,23.0,0.181,Sniper (Resilient Role),0.0076710386201739,0.0070223757,0.0006486629,0.89199924,0.10032972,Victim (Fragile Role),0.3,0.37864733,0.012356278,0.055631507,0.55336493,Victim (Fragile Role),0.3,0.23089553,0.070631124,0.10779681,0.59067655,0.4697173620457605,-0.0829398280802292,,,0.4004602991944763,0.591,,0.1049868766404199,0.5170601719197707,0.6,0.0076710386201739,0.5136479988910692,Avoid,452,8.781,0.460262317210434,-17.10173768278957,Overvalued
1626145,Tyus Jones,2020-21,25.0,0.165,Sniper (Resilient Role),0.0224910862743854,0.01577455,0.0067165373,0.4889802,0.4885287,Victim (Fragile Role),0.3,0.39540145,0.07887182,0.0030923656,0.5226343,Victim (Fragile Role),0.3,0.8601321,0.106675796,0.0024728985,0.030719168,0.5969162995594713,-0.0078154981549814,0.0219999999999999,-0.061,,,0.3572664359861591,0.1646489104116222,0.4761845018450185,0.484,0.0224910862743854,,Depth (Moderate Dependence),453,7.0,1.3494651764631238,-12.650534823536878,Slightly Overvalued
1629002,Chimezie Metu,2021-22,25.0,0.184,Sniper (Resilient Role),0.0341272316873073,0.032988135,0.0011390983,0.7482985,0.21757422,Victim (Fragile Role),0.3,0.43344787,0.02829369,0.0055525503,0.5327059,Victim (Fragile Role),0.3,0.5963783,0.33059195,0.0078286845,0.06520104,0.1402214022140221,-0.071,0.016,0.2809999999999999,0.4321475625823452,0.368,,0.2669404517453799,0.478,0.549,0.0341272316873073,0.6817056332618662,Avoid,454,,2.0476339012384384,,No Salary Data
203998,Bruno Caboclo,2020-21,25.0,0.232,Victim (Fragile Role),0.3,0.41291252,0.027312495,0.05415644,0.5056185,Victim (Fragile Role),0.3,0.50901204,0.097275905,0.0044988105,0.38921323,Victim (Fragile Role),0.3,0.46578297,0.3912499,0.0045230864,0.138444,0.1527777777777777,0.636,,,0.5281690140845071,0.0,,,1.0,0.364,0.3,0.5964715375586855,"Moderate Performance, High Dependence",455,,9.0,,No Salary Data
1630217,Desmond Bane,2020-21,23.0,0.155,Victim (Fragile Role),0.0262360870838165,0.019169237,0.0070668506,0.2849193,0.6888446,Victim (Fragile Role),0.3,0.39319152,0.14651965,0.016143901,0.44414493,Victim (Fragile Role),0.3,0.21744828,0.7344792,0.0049908655,0.043081634,0.2184368737474949,-0.2304311926605504,0.008,-0.032,,,0.2600312662845231,0.2024048096192384,0.4395688073394496,0.67,0.0262360870838165,,Depth (Moderate Dependence),456,36.72567,0.7870826125144951,-72.6642573874855,Overvalued
1630205,Lamar Stevens,2021-22,24.0,0.169,Sniper (Resilient Role),0.0560267828404903,0.054226596,0.0018001884,0.54807127,0.39590198,Victim (Fragile Role),0.3,0.37713012,0.3378282,0.013796418,0.27124524,Victim (Fragile Role),0.3,0.18598041,0.73597395,0.008232163,0.069813505,0.3447293447293447,0.0025702479338842,-0.069,-0.141,0.5917159763313609,0.66,,0.4177545691906005,0.5265702479338843,0.524,0.0560267828404903,0.539242274819198,Avoid,457,,3.361606970429418,,No Salary Data
1629002,Chimezie Metu,2020-21,24.0,0.194,Sniper (Resilient Role),0.1136510446667671,0.111857995,0.0017930464,0.52543116,0.3609178,Victim (Fragile Role),0.3,0.37237677,0.034957603,0.00452125,0.5881444,Victim (Fragile Role),0.3,0.26707777,0.6709751,0.0040446743,0.057902433,0.1391304347826086,-0.0643749999999998,,,0.536144578313253,0.625,,0.3743016759776536,0.5336250000000001,0.598,0.1136510446667671,0.6360284616727782,Avoid,458,,6.819062680006026,,No Salary Data
1629637,Jaxson Hayes,2020-21,21.0,0.156,Victim (Fragile Role),0.008990473113954,0.0074982056,0.0014922674,0.26616612,0.72484344,Victim (Fragile Role),0.3,0.41387275,0.05059419,0.023848038,0.511685,Victim (Fragile Role),0.3,0.49645048,0.38248459,0.002442968,0.11862203,0.0271739130434782,-0.167,-0.0189999999999999,-0.07,0.7259100642398287,0.529,,0.7,0.5,0.667,0.008990473113954,0.6672813285541384,Avoid,459,3.449323,0.26971419341861996,-6.62893180658138,Slightly Overvalued
1630173,Precious Achiuwa,2021-22,22.0,0.18,Sniper (Resilient Role),0.0182945877313613,0.016687645,0.0016069432,0.6229286,0.35877678,Victim (Fragile Role),0.3,0.44934693,0.017040519,0.07269048,0.4609221,Victim (Fragile Role),0.3,0.6064127,0.10700059,0.12738773,0.15919901,0.2128378378378378,-0.2324999999999999,-0.0229999999999999,-0.174,0.5690072639225182,0.468,1.1618589743589745,0.4137931034482758,0.3525,0.585,0.0182945877313613,0.6199703676133761,Avoid,460,2.111516,1.0976752638816778,-3.125356736118322,Fair Value
