PLAYER_ID,PLAYER_NAME,SEASON,CREATION_VOLUME_RATIO_YOY_DELTA,CREATION_TAX_YOY_DELTA,LEVERAGE_USG_DELTA_YOY_DELTA,LEVERAGE_TS_DELTA_YOY_DELTA,RS_PRESSURE_RESILIENCE_YOY_DELTA,RS_PRESSURE_APPETITE_YOY_DELTA,RS_RIM_APPETITE_YOY_DELTA,EFG_ISO_WEIGHTED_YOY_DELTA,RS_LATE_CLOCK_PRESSURE_RESILIENCE_YOY_DELTA,AGE_X_CREATION_VOLUME_RATIO_YOY_DELTA,AGE_X_CREATION_TAX_YOY_DELTA,AGE_X_LEVERAGE_USG_DELTA_YOY_DELTA,AGE_X_LEVERAGE_TS_DELTA_YOY_DELTA,AGE_X_RS_PRESSURE_RESILIENCE_YOY_DELTA,AGE_X_RS_PRESSURE_APPETITE_YOY_DELTA,AGE_X_EFG_ISO_WEIGHTED_YOY_DELTA,AGE_X_RS_LATE_CLOCK_PRESSURE_RESILIENCE_YOY_DELTA,AGE_X_RS_RIM_APPETITE_YOY_DELTA,PREV_CREATION_VOLUME_RATIO,PREV_CREATION_TAX,PREV_LEVERAGE_USG_DELTA,PREV_LEVERAGE_TS_DELTA,PREV_RS_PRESSURE_RESILIENCE,PREV_RS_PRESSURE_APPETITE,PREV_RS_RIM_APPETITE,PREV_EFG_ISO_WEIGHTED,PREV_RS_LATE_CLOCK_PRESSURE_RESILIENCE,AGE_X_CREATION_VOLUME_RATIO_YOY_DELTA,AGE_X_CREATION_TAX_YOY_DELTA,AGE_X_LEVERAGE_USG_DELTA_YOY_DELTA,AGE_X_LEVERAGE_TS_DELTA_YOY_DELTA,AGE_X_RS_PRESSURE_RESILIENCE_YOY_DELTA,AGE_X_RS_PRESSURE_APPETITE_YOY_DELTA,AGE_X_EFG_ISO_WEIGHTED_YOY_DELTA,AGE_X_RS_LATE_CLOCK_PRESSURE_RESILIENCE_YOY_DELTA,AGE_X_RS_RIM_APPETITE_YOY_DELTA
203081,Damian Lillard,2024-25,-0.0472412470395962,-0.0729835295491157,-0.028,-0.185,,,,0.02501647045088423,,-1.6062023993462708,-2.481440004669934,-0.9520000000000001,-6.29,,,0.8505599953300639,,,0.7831159917638985,-0.0142865907099036,0.0579999999999999,0.036,,,,0.4987134092900964,,-1.6062023993462708,-2.481440004669934,-0.9520000000000001,-6.29,,,0.8505599953300639,,
203082,Terrence Ross,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203082,Terrence Ross,2016-17,0.06793487191959552,0.163900234741784,0.026000000000000002,-0.2319999999999999,0.244,0.027175033158026274,,0.13390023474178414,-0.11190476190476198,1.7663066699094836,4.261406103286384,0.676,-6.031999999999997,6.343999999999999,0.7065508621086831,3.4814061032863877,-2.9095238095238116,,0.2274881516587678,-0.1790833333333333,-0.033,0.1949999999999999,0.266,0.3914053426248547,,0.4089166666666666,0.3,1.7663066699094836,4.261406103286384,0.676,-6.031999999999997,6.343999999999999,0.7065508621086831,3.4814061032863877,-2.9095238095238116,
203082,Terrence Ross,2017-18,-0.0434068945461053,-0.07391290140845069,0.066,-0.1279999999999999,0.07299999999999995,0.0024057177695842036,,-0.10991290140845072,-0.04412972085385872,-1.1719861527448432,-1.9956483380281687,1.782,-3.455999999999997,1.9709999999999988,0.0649543797787735,-2.9676483380281695,-1.1915024630541853,,0.2954230235783633,-0.0151830985915493,-0.007,-0.037,0.51,0.418580375782881,,0.5428169014084507,0.188095238095238,-1.1719861527448432,-1.9956483380281687,1.782,-3.455999999999997,1.9709999999999988,0.0649543797787735,-2.9676483380281695,-1.1915024630541853,
203082,Terrence Ross,2018-19,-0.000914807446354915,0.008227578947368488,-0.093,0.1399999999999999,-0.15999999999999998,0.060611400574394625,,0.053227578947368404,0.1831361776738749,-0.02561460849793762,0.23037221052631768,-2.604,3.9199999999999973,-4.4799999999999995,1.6971192160830495,1.4903722105263153,5.1278129748684975,,0.252016129032258,-0.089096,0.059,-0.1649999999999999,0.583,0.4209860935524652,,0.432904,0.1439655172413793,-0.02561460849793762,0.23037221052631768,-2.604,3.9199999999999973,-4.4799999999999995,1.6971192160830495,1.4903722105263153,5.1278129748684975,
203082,Terrence Ross,2019-20,-0.030496618338422682,-0.03318234036868829,-0.0010000000000000009,-0.017999999999999995,0.09400000000000003,0.12231448631323805,0.026330449034461995,-0.04118234036868823,0.12140941619585699,-0.8844019318142577,-0.9622878706919605,-0.029000000000000026,-0.5219999999999999,2.726000000000001,3.5471201030839032,-1.1942878706919586,3.520873069679853,0.7635830219993979,0.2511013215859031,-0.0808684210526315,-0.034,-0.025,0.423,0.4815974941268598,0.0788704965920155,0.4861315789473684,0.3271016949152542,-0.8844019318142577,-0.9622878706919605,-0.029000000000000026,-0.5219999999999999,2.726000000000001,3.5471201030839032,-1.1942878706919586,3.520873069679853,0.7635830219993979
203082,Terrence Ross,2020-21,0.2537695518180738,-0.021878886819886215,0.028000000000000004,0.0759999999999999,-0.15000000000000002,-0.01286720432069477,,-0.026878886819886205,-0.1331811111111112,7.613086554542214,-0.6563666045965865,0.8400000000000001,2.279999999999997,-4.500000000000001,-0.3860161296208431,-0.8063666045965862,-3.995433333333336,,0.2206047032474804,-0.1140507614213198,-0.035,-0.043,0.517,0.6039119804400979,,0.4449492385786802,0.4485111111111112,7.613086554542214,-0.6563666045965865,0.8400000000000001,2.279999999999997,-4.500000000000001,-0.3860161296208431,-0.8063666045965862,-3.995433333333336,
203082,Terrence Ross,2021-22,-0.014604140123025522,0.09691179109834891,0.003,0.09400000000000011,0.043999999999999984,0.02697118739256954,,0.030911791098348795,-0.03582999999999997,-0.4527283438137912,3.004265524048816,0.093,2.9140000000000033,1.3639999999999994,0.8361068091696557,0.9582655240488127,-1.110729999999999,,0.4743742550655542,-0.135929648241206,-0.007,0.0329999999999999,0.367,0.5910447761194031,,0.418070351758794,0.31533,-0.4527283438137912,3.004265524048816,0.093,2.9140000000000033,1.3639999999999994,0.8361068091696557,0.9582655240488127,-1.110729999999999,
203082,Terrence Ross,2022-23,-0.17432588053799186,-0.04992916272469251,-0.051000000000000004,-0.501,,,,0.02507083727530751,,-5.57842817721574,-1.5977332071901602,-1.6320000000000001,-16.032,,,0.8022667928098404,,,0.4597701149425287,-0.0390178571428571,-0.004,0.127,,,,0.4489821428571428,,-5.57842817721574,-1.5977332071901602,-1.6320000000000001,-16.032,,,0.8022667928098404,,
203083,Andre Drummond,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203083,Andre Drummond,2016-17,-0.025410727885975398,0.05032907075873819,-0.064,0.016999999999999904,0.022999999999999965,-0.026991936168406894,,0.05932907075873817,-0.028236363636363615,-0.5844467413774341,1.1575686274509782,-1.472,0.3909999999999978,0.5289999999999992,-0.6208145318733586,1.3645686274509778,-0.6494363636363631,,0.1516483516483516,-0.2039565217391303,-0.003,0.05,0.46,0.8838808250572957,,0.3970434782608696,0.5282363636363636,-0.5844467413774341,1.1575686274509782,-1.472,0.3909999999999978,0.5289999999999992,-0.6208145318733586,1.3645686274509778,-0.6494363636363631,
203083,Andre Drummond,2017-18,0.007095709570957093,-0.041372549019607796,0.0600000000000001,-0.08399999999999991,0.05500000000000005,0.0011412797002858799,,-0.06537254901960776,-0.023192771084337316,0.17029702970297023,-0.9929411764705871,1.4400000000000024,-2.015999999999998,1.3200000000000012,0.027390712806861117,-1.5689411764705863,-0.5566265060240956,,0.1262376237623762,-0.1536274509803921,-0.067,0.0669999999999999,0.483,0.8568888888888888,,0.4563725490196078,0.5,0.17029702970297023,-0.9929411764705871,1.4400000000000024,-2.015999999999998,1.3200000000000012,0.027390712806861117,-1.5689411764705863,-0.5566265060240956,
203083,Andre Drummond,2018-19,0.046441947565543096,0.06425,-0.052000000000000095,0.17099999999999987,-0.10800000000000004,-0.03923317610797172,,0.06624999999999998,0.029892771084337244,1.1610486891385774,1.60625,-1.3000000000000023,4.274999999999997,-2.700000000000001,-0.9808294026992931,1.6562499999999993,0.7473192771084312,,0.1333333333333333,-0.1949999999999999,-0.0069999999999999,-0.017,0.538,0.8580301685891747,,0.391,0.4768072289156627,1.1610486891385774,1.60625,-1.3000000000000023,4.274999999999997,-2.700000000000001,-0.9808294026992931,1.6562499999999993,0.7473192771084312,
203083,Andre Drummond,2019-20,0.09267053953456011,-0.0337840909090909,0.005000000000000095,-0.09699999999999999,0.064,0.007511147053680722,,-0.024784090909090895,-0.03646229508196713,2.409434027898563,-0.8783863636363635,0.13000000000000245,-2.522,1.6640000000000001,0.19528982339569878,-0.6443863636363633,-0.9480196721311455,,0.1797752808988764,-0.1307499999999999,-0.059,0.1539999999999999,0.43,0.818796992481203,,0.45725,0.5066999999999999,2.409434027898563,-0.8783863636363635,0.13000000000000245,-2.522,1.6640000000000001,0.19528982339569878,-0.6443863636363633,-0.9480196721311455,
203083,Andre Drummond,2020-21,-0.011576255216045217,0.001811868686868584,-0.022000000000000096,-0.09499999999999989,-0.08000000000000002,0.016191860465116448,,-0.03718813131313131,-0.0002656769460048225,-0.31255889083322086,0.04892045454545177,-0.5940000000000026,-2.564999999999997,-2.1600000000000006,0.4371802325581441,-1.0040795454545455,-0.0071732775421302075,,0.2724458204334365,-0.1645340909090908,-0.0539999999999999,0.0569999999999999,0.494,0.8263081395348837,,0.4324659090909091,0.4702377049180328,-0.31255889083322086,0.04892045454545177,-0.5940000000000026,-2.564999999999997,-2.1600000000000006,0.4371802325581441,-1.0040795454545455,-0.0071732775421302075,
203083,Andre Drummond,2021-22,-0.1717129387113672,-0.157521021021021,0.091,0.064,,,,-0.10652102102102107,,-4.807962283918282,-4.410588588588588,2.548,1.792,,,-2.98258858858859,,,0.2608695652173913,-0.1627222222222222,-0.076,-0.038,,,,0.3952777777777778,,-4.807962283918282,-4.410588588588588,2.548,1.792,,,-2.98258858858859,,
203083,Andre Drummond,2022-23,0.028490432317505296,0.31194912559618454,,,,,,0.3579491255961845,,0.8262225372076536,9.046524642289352,,,,,10.380524642289352,,,0.0891566265060241,-0.3202432432432432,,,,,,0.2887567567567567,,0.8262225372076536,9.046524642289352,,,,,10.380524642289352,,
203083,Andre Drummond,2023-24,-0.021628323460531798,-0.1317302725968437,,,0.01100000000000001,0.005413330776483427,,-0.20573027259684373,-0.12951991614255765,-0.648849703815954,-3.951908177905311,,,0.3300000000000003,0.1623999232945028,-6.171908177905312,-3.8855974842767296,,0.1176470588235294,-0.0082941176470587,,,0.508,0.8753056234718827,,0.6467058823529412,0.6664444444444444,-0.648849703815954,-3.951908177905311,,,0.3300000000000003,0.1623999232945028,-6.171908177905312,-3.8855974842767296,
203083,Andre Drummond,2024-25,0.050152958372501194,0.0660243902439024,-0.038999999999999896,-0.747,0.09399999999999997,-0.12474625800263239,,0.039024390243902474,-0.3937816711590296,1.554741709547537,2.046756097560974,-1.2089999999999967,-23.157,2.9139999999999993,-3.867133998081604,1.2097560975609767,-12.207231805929919,,0.0960187353629976,-0.1400243902439024,-0.076,0.212,0.519,0.8807189542483661,,0.4409756097560975,0.5369245283018867,1.554741709547537,2.046756097560974,-1.2089999999999967,-23.157,2.9139999999999993,-3.867133998081604,1.2097560975609767,-12.207231805929919,
203084,Harrison Barnes,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203084,Harrison Barnes,2016-17,0.2749118985191896,0.019115070284406607,0.07299999999999979,-0.0620000000000001,0.01200000000000001,0.1144952960116315,,0.0011150702844067717,0.03702167832167824,6.87279746297974,0.4778767571101652,1.8249999999999946,-1.5500000000000025,0.30000000000000027,2.8623824002907874,0.027876757110169292,0.925541958041956,,0.1963015647226173,-0.1367391304347825,-0.0409999999999999,0.118,0.478,0.4108446298227319,,0.4292608695652173,0.5387692307692308,6.87279746297974,0.4778767571101652,1.8249999999999946,-1.5500000000000025,0.30000000000000027,2.8623824002907874,0.027876757110169292,0.925541958041956,
203084,Harrison Barnes,2017-18,0.07947382198156072,-0.0002136933597646079,0.019000000000000003,-0.0769999999999999,-0.08699999999999997,-0.056251334374835094,,0.0027863066402354364,-0.0758801948051947,2.0663193715205788,-0.0055560273538798055,0.4940000000000001,-2.0019999999999976,-2.261999999999999,-1.4625346937457124,0.07244397264612135,-1.9728850649350622,,0.4712134632418069,-0.1176240601503759,0.0319999999999999,0.0559999999999999,0.49,0.5253399258343634,,0.4303759398496241,0.575790909090909,2.0663193715205788,-0.0055560273538798055,0.4940000000000001,-2.0019999999999976,-2.261999999999999,-1.4625346937457124,0.07244397264612135,-1.9728850649350622,
203084,Harrison Barnes,2018-19,-0.142900399977466,-0.04254164347478409,-0.0629999999999999,-0.046,-0.067,-0.034730001812116496,,-0.000541643474784137,-0.06596334586466174,-3.858310799391582,-1.1486243738191704,-1.7009999999999974,-1.242,-1.8090000000000002,-0.9377100489271454,-0.014624373819171699,-1.7810103383458669,,0.5506872852233676,-0.1178377535101405,0.0509999999999999,-0.021,0.403,0.4690885914595283,,0.4331622464898595,0.4999107142857143,-3.858310799391582,-1.1486243738191704,-1.7009999999999974,-1.242,-1.8090000000000002,-0.9377100489271454,-0.014624373819171699,-1.7810103383458669,
203084,Harrison Barnes,2019-20,-0.02443081430456462,0.0708989699386613,0.04,-0.03399999999999989,0.15099999999999997,0.09879309064323305,,0.06489896993866123,-0.023747368421052684,-0.6840628005278093,1.9851711582825162,1.12,-0.951999999999997,4.227999999999999,2.7662065380105254,1.8171711582825145,-0.6649263157894751,,0.4077868852459016,-0.1603793969849246,-0.012,-0.067,0.336,0.4343585896474118,,0.4326206030150754,0.4339473684210526,-0.6840628005278093,1.9851711582825162,1.12,-0.951999999999997,4.227999999999999,2.7662065380105254,1.8171711582825145,-0.6649263157894751,
203084,Harrison Barnes,2020-21,-0.0128326549633756,-0.030106933548532097,-0.028,0.0759999999999999,-0.04299999999999998,-0.022321355380897523,,0.018893066451467933,0.12660000000000005,-0.3721469939378924,-0.8731010729074308,-0.812,2.203999999999997,-1.2469999999999994,-0.6473193060460282,0.54789892709257,3.671400000000001,,0.383356070941337,-0.0894804270462633,0.028,-0.1009999999999999,0.487,0.5331516802906449,,0.4975195729537366,0.4101999999999999,-0.3721469939378924,-0.8731010729074308,-0.812,2.203999999999997,-1.2469999999999994,-0.6473193060460282,0.54789892709257,3.671400000000001,
203084,Harrison Barnes,2021-22,-0.04305386252735249,-0.03667296998371701,0.033,-0.0539999999999999,0.0020000000000000018,-0.030645993112512315,,-0.040672969983716944,-0.12029999999999996,-1.291615875820575,-1.1001890995115102,0.99,-1.619999999999997,0.06000000000000005,-0.9193797933753695,-1.2201890995115083,-3.608999999999999,,0.3705234159779614,-0.1195873605947954,0.0,-0.025,0.444,0.5108303249097473,,0.5164126394052045,0.5367999999999999,-1.291615875820575,-1.1001890995115102,0.99,-1.619999999999997,0.06000000000000005,-0.9193797933753695,-1.2201890995115083,-3.608999999999999,
203084,Harrison Barnes,2022-23,-0.02430863391037902,0.014506776076142813,-0.094,-0.015,-0.007000000000000006,-0.021592199292059133,,-0.01849322392385727,0.20350000000000001,-0.7535676512217495,0.4497100583604272,-2.914,-0.46499999999999997,-0.2170000000000002,-0.6693581780538331,-0.5732899416395754,6.3085,,0.3274695534506089,-0.1562603305785124,0.033,-0.0789999999999999,0.446,0.480184331797235,,0.4757396694214876,0.4165,-0.7535676512217495,0.4497100583604272,-2.914,-0.46499999999999997,-0.2170000000000002,-0.6693581780538331,-0.5732899416395754,6.3085,
203084,Harrison Barnes,2023-24,-0.008782221315377814,0.055085212793827,0.0390000000000001,-0.031000000000000097,0.13199999999999995,-0.08401778517259928,,0.052085212793826996,-0.2989117647058823,-0.28103108209209005,1.762726809402464,1.248000000000003,-0.9920000000000031,4.223999999999998,-2.688569125523177,1.6667268094024639,-9.565176470588234,,0.3031609195402299,-0.1417535545023696,-0.061,-0.0939999999999999,0.439,0.4585921325051759,,0.4572464454976303,0.62,-0.28103108209209005,1.762726809402464,1.248000000000003,-0.9920000000000031,4.223999999999998,-2.688569125523177,1.6667268094024639,-9.565176470588234,
203084,Harrison Barnes,2024-25,-0.028975854622956376,-0.0743673725771716,0.015999999999999903,0.082,-0.17599999999999993,0.009579314132009187,,-0.009367372577171629,0.2843046218487394,-0.9562032025575604,-2.4541232950466627,0.5279999999999968,2.706,-5.807999999999998,0.31611736635630316,-0.30912329504666375,9.3820525210084,,0.2943786982248521,-0.0866683417085426,-0.0219999999999999,-0.125,0.571,0.3745743473325766,,0.5093316582914573,0.3210882352941177,-0.9562032025575604,-2.4541232950466627,0.5279999999999968,2.706,-5.807999999999998,0.31611736635630316,-0.30912329504666375,9.3820525210084,
203085,Austin Rivers,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203085,Austin Rivers,2016-17,0.05251723330841773,0.0932549388567635,0.016,0.006999999999999999,,,,0.05825493885676358,,1.2604135994020256,2.238118532562324,0.384,0.16799999999999998,,,1.398118532562326,,,0.6053459119496856,-0.1537896103896103,-0.076,-0.063,,,,0.4382103896103896,,1.2604135994020256,2.238118532562324,0.384,0.16799999999999998,,,1.398118532562326,,
203085,Austin Rivers,2017-18,0.03517784616229702,-0.0618202115483085,0.0570000000000001,0.091,,,,-0.0228202115483086,,0.8794461540574255,-1.5455052887077125,1.4250000000000025,2.275,,,-0.570505288707715,,,0.6578631452581033,-0.0605346715328468,-0.06,-0.056,,,,0.4964653284671532,,0.8794461540574255,-1.5455052887077125,1.4250000000000025,2.275,,,-0.570505288707715,,
203085,Austin Rivers,2018-19,-0.12949584091872812,0.044242123437238406,-0.058,0.012999999999999998,0.024999999999999967,-0.07527799475828711,,-0.0067578765627615,-0.22382922201138533,-3.366891863886931,1.1502952093681986,-1.508,0.33799999999999997,0.6499999999999991,-1.957227863715465,-0.175704790631799,-5.819559772296019,,0.6930409914204003,-0.1223548830811553,-0.0029999999999999,0.035,0.447,0.4776684330052991,,0.4736451169188446,0.6080645161290323,-3.366891863886931,1.1502952093681986,-1.508,0.33799999999999997,0.6499999999999991,-1.957227863715465,-0.175704790631799,-5.819559772296019,
203085,Austin Rivers,2019-20,-0.03901046353043702,0.031061146740691097,0.029999999999999902,-0.0190000000000001,0.019000000000000017,0.0209474179266651,0.05687575897156738,0.033061146740691105,0.010764705882352898,-1.0532825153217997,0.8386509619986596,0.8099999999999974,-0.5130000000000027,0.5130000000000005,0.5655802840199577,0.8926509619986598,0.29064705882352826,1.5356454922323193,0.5635451505016722,-0.0781127596439169,-0.0609999999999999,0.048,0.472,0.402390438247012,0.2604895104895104,0.4668872403560831,0.384235294117647,-1.0532825153217997,0.8386509619986596,0.8099999999999974,-0.5130000000000027,0.5130000000000005,0.5655802840199577,0.8926509619986598,0.29064705882352826,1.5356454922323193
203085,Austin Rivers,2020-21,-0.09071115755947046,-0.1172534718425369,0.052000000000000005,0.185,0.08799999999999997,-0.06797809112228209,,-0.029253471842537015,0.09800000000000009,-2.539912411665173,-3.2830972115910333,1.4560000000000002,5.18,2.463999999999999,-1.9033865514238986,-0.8190972115910364,2.7440000000000024,,0.5245346869712352,-0.0470516129032258,-0.031,0.0289999999999999,0.491,0.4233378561736771,,0.4999483870967742,0.3949999999999999,-2.539912411665173,-3.2830972115910333,1.4560000000000002,5.18,2.463999999999999,-1.9033865514238986,-0.8190972115910364,2.7440000000000024,
203085,Austin Rivers,2021-22,-0.1253658179689786,0.026176052487698304,-0.039,-0.2909999999999999,,,,-0.030823947512301664,,-3.63560872110038,0.7591055221432508,-1.131,-8.438999999999998,,,-0.8938944778567482,,,0.4338235294117647,-0.1643050847457627,0.021,0.2139999999999999,,,,0.4706949152542372,,-3.63560872110038,0.7591055221432508,-1.131,-8.438999999999998,,,-0.8938944778567482,,
203085,Austin Rivers,2022-23,0.00022396058293738808,0.1665769489247311,-0.0049999999999999,0.18,,,,0.15157694892473123,,0.006718817488121642,4.997308467741933,-0.14999999999999702,5.3999999999999995,,,4.547308467741937,,,0.3084577114427861,-0.1381290322580644,-0.018,-0.077,,,,0.4398709677419355,,0.006718817488121642,4.997308467741933,-0.14999999999999702,5.3999999999999995,,,4.547308467741937,,
203086,Meyers Leonard,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,Meyers Leonard,2016-17,-0.015094244076060796,0.023774193548387113,-0.026000000000000002,-0.1049999999999999,,,,-0.03422580645161277,,-0.3773561019015199,0.5943548387096778,-0.65,-2.6249999999999973,,,-0.8556451612903193,,,0.0505709624796084,-0.1987741935483871,0.028,-0.064,,,,0.3672258064516128,,-0.3773561019015199,0.5943548387096778,-0.65,-2.6249999999999973,,,-0.8556451612903193,,
203086,Meyers Leonard,2017-18,0.009523281596452396,0.16699999999999998,,,,,,0.334,,0.2476053215077623,4.342,,,,,8.684000000000001,,,0.0354767184035476,-0.175,,,,,,0.333,,0.2476053215077623,4.342,,,,,8.684000000000001,,
203086,Meyers Leonard,2018-19,-0.024768786127167697,-0.163,,,,,,-0.16700000000000004,,-0.6687572254335278,-4.401,,,,,-4.509000000000001,,,0.045,-0.008,,,,,,0.667,,-0.6687572254335278,-4.401,,,,,-4.509000000000001,,
203086,Meyers Leonard,2019-20,0.0243370312525158,-0.23599999999999996,,,,,,-0.25,,0.6814368750704424,-6.607999999999999,,,,,-7.0,,,0.0202312138728323,-0.171,,,,,,0.5,,0.6814368750704424,-6.607999999999999,,,,,-7.0,,
203086,Meyers Leonard,2020-21,-0.0445682451253481,-0.23600000000000004,,,,,,-0.25,,-1.2924791086350949,-6.844000000000001,,,,,-7.25,,,0.0445682451253481,-0.407,,,,,,0.25,,-1.2924791086350949,-6.844000000000001,,,,,-7.25,,
203086,Meyers Leonard,2022-23,0.0,0.06900000000000006,,,,,,0.0,,0.0,2.139000000000002,,,,,0.0,,,0.0,-0.643,,,,,,0.0,,0.0,2.139000000000002,,,,,0.0,,
203087,Jeremy Lamb,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203087,Jeremy Lamb,2016-17,0.1667274273909345,-0.012282091690544394,0.0449999999999999,0.487,,,,0.026717908309455585,,4.168185684773363,-0.30705229226360986,1.1249999999999976,12.174999999999999,,,0.6679477077363896,,,0.3846153846153846,-0.0709499999999999,-0.038,-0.362,,,,0.45505,,4.168185684773363,-0.30705229226360986,1.1249999999999976,12.174999999999999,,,0.6679477077363896,,
203087,Jeremy Lamb,2017-18,0.007480717405445647,-0.0486855284467555,-0.0159999999999999,-0.28,-0.05399999999999999,0.03722922870321721,,-0.017685528446755416,0.14540434782608697,0.19449865254158683,-1.265823739615643,-0.41599999999999737,-7.280000000000001,-1.404,0.9679599462836475,-0.4598237396156408,3.780513043478261,,0.5513428120063191,-0.0832320916905443,0.0069999999999999,0.125,0.486,0.5542929292929293,,0.4817679083094556,0.2599,0.19449865254158683,-1.265823739615643,-0.41599999999999737,-7.280000000000001,-1.404,0.9679599462836475,-0.4598237396156408,3.780513043478261,
203087,Jeremy Lamb,2018-19,-0.0029060484128505815,-0.0373401923627002,0.0289999999999999,0.128,-0.0040000000000000036,-0.05076348164424982,,-0.0393401923627002,0.17331103678929766,-0.0784633071469657,-1.0081851937929054,0.7829999999999974,3.456,-0.1080000000000001,-1.3706140043947452,-1.0621851937929054,4.679397993311037,,0.5588235294117647,-0.1319176201372998,-0.009,-0.155,0.432,0.5915221579961465,,0.4640823798627002,0.405304347826087,-0.0784633071469657,-1.0081851937929054,0.7829999999999974,3.456,-0.1080000000000001,-1.3706140043947452,-1.0621851937929054,4.679397993311037,
203087,Jeremy Lamb,2019-20,0.009766165113686331,0.11408719638625589,-0.0439999999999998,-0.034,-0.19,-0.0186857396916279,,0.08008719638625589,-0.10589445438282652,0.2734526231832173,3.194441498815165,-1.2319999999999944,-0.9520000000000001,-5.32,-0.5232007113655812,2.2424414988151646,-2.9650447227191425,,0.5559174809989141,-0.1692578125,0.0199999999999999,-0.027,0.428,0.5407586763518967,,0.4247421875,0.5786153846153846,0.2734526231832173,3.194441498815165,-1.2319999999999944,-0.9520000000000001,-5.32,-0.5232007113655812,2.2424414988151646,-2.9650447227191425,
203087,Jeremy Lamb,2020-21,-0.1523503127792672,-0.19979712582173972,0.1149999999999999,0.071,-0.023999999999999994,-0.09443278020655299,,-0.15179712582173976,-0.1427209302325581,-4.418159070598748,-5.794116648830452,3.334999999999997,2.0589999999999997,-0.6959999999999998,-2.7385506259900367,-4.402116648830453,-4.1389069767441855,,0.5656836461126005,-0.0551706161137441,-0.0239999999999999,-0.061,0.238,0.5220729366602688,,0.5048293838862559,0.4727209302325581,-4.418159070598748,-5.794116648830452,3.334999999999997,2.0589999999999997,-0.6959999999999998,-2.7385506259900367,-4.402116648830453,-4.1389069767441855,
203087,Jeremy Lamb,2021-22,0.05588110403397034,0.16735235732009923,-0.1149999999999999,-0.14900000000000002,0.11900000000000002,0.07155208910363481,,0.07035235732009931,-0.22469491525423732,1.6764331210191101,5.020570719602977,-3.4499999999999966,-4.470000000000001,3.5700000000000007,2.1465626731090444,2.1105707196029795,-6.74084745762712,,0.4133333333333333,-0.2549677419354838,0.091,0.01,0.214,0.4276401564537158,,0.3530322580645161,0.33,1.6764331210191101,5.020570719602977,-3.4499999999999966,-4.470000000000001,3.5700000000000007,2.1465626731090444,2.1105707196029795,-6.74084745762712,
203088,Kendall Marshall,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203089,John Henson,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203089,John Henson,2016-17,0.002397920308367999,-0.020000000000000073,-0.020000000000000094,0.1549999999999998,,,,-0.08300000000000002,,0.06234592801756798,-0.5200000000000019,-0.5200000000000025,4.029999999999995,,,-2.1580000000000004,,,0.015015015015015,-0.2709999999999999,-0.0509999999999999,-0.0529999999999999,,,,0.333,,0.06234592801756798,-0.5200000000000019,-0.5200000000000025,4.029999999999995,,,-2.1580000000000004,,
203089,John Henson,2017-18,-0.003384879211158598,-0.12,0.020000000000000094,-0.2889999999999998,,,,-0.04999999999999999,,-0.09139173870128214,-3.2399999999999998,0.5400000000000026,-7.802999999999995,,,-1.3499999999999996,,,0.017412935323383,-0.291,-0.071,0.1019999999999999,,,,0.25,,-0.09139173870128214,-3.2399999999999998,0.5400000000000026,-7.802999999999995,,,-1.3499999999999996,,
203089,John Henson,2018-19,-0.0140280561122244,-0.14200000000000007,,,,,,-0.2,,-0.3927855711422832,-3.9760000000000018,,,,,-5.6000000000000005,,,0.0140280561122244,-0.411,,,,,,0.2,,-0.3927855711422832,-3.9760000000000018,,,,,-5.6000000000000005,,
203089,John Henson,2019-20,0.0091463414634146,0.9610000000000001,,,-0.126,0.16696413767543472,,1.0,,0.2652439024390234,27.869000000000003,,,-3.654,4.841959992587607,29.0,,,0.0,-0.553,,,0.714,0.5230125523012552,,0.0,,0.2652439024390234,27.869000000000003,,,-3.654,4.841959992587607,29.0,,
203090,Maurice Harkless,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203090,Maurice Harkless,2016-17,-0.0024629328604501843,-0.0958373531230674,-0.023999999999999903,0.1250000000000001,-0.0010000000000000009,0.017951415634922196,,-0.03683735312306741,0.10009259259259262,-0.059110388650804424,-2.3000964749536177,-0.5759999999999976,3.0000000000000027,-0.02400000000000002,0.4308339752381327,-0.8840964749536178,2.402222222222223,,0.1641791044776119,-0.052060606060606,-0.03,-0.199,0.509,0.571157495256167,,0.4899393939393939,0.3812962962962963,-0.059110388650804424,-2.3000964749536177,-0.5759999999999976,3.0000000000000027,-0.02400000000000002,0.4308339752381327,-0.8840964749536178,2.402222222222223,
